home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Nürnberg,Eintracht Frankfurt,1540729800,24,de GER,RW,25-107,90,0,1,0,0,1,0,0,0,57,1,1,1,0.1,0.1,0.6,5,1,28,44,63.6,4,23,1,6,1,5ddb8f9f,Danny da Costa,Eintracht Frankfurt,True
Nürnberg,Eintracht Frankfurt,1540729800,11,rs SRB,CM,23-262,67,0,0,0,0,1,0,0,0,32,1,0,1,0.0,0.0,0.0,2,0,17,26,65.4,3,21,4,2,1,16daec92,Mijat Gaćinović,Eintracht Frankfurt,True
Nürnberg,Eintracht Frankfurt,1540729800,28,br BRA,CM,21-239,23,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,8,12,66.7,2,6,2,0,0,b15e93aa,Allan,Eintracht Frankfurt,False
Nürnberg,Eintracht Frankfurt,1540729800,6,nl NED,CM,31-045,80,0,0,0,0,0,0,0,0,57,0,1,2,0.0,0.0,0.1,1,0,42,54,77.8,4,28,2,1,1,1bcca8b8,Jonathan de Guzmán,Eintracht Frankfurt,True
Nürnberg,Eintracht Frankfurt,1540729800,21,de GER,CM,22-322,10,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.0,0,0,9,12,75.0,4,6,2,0,0,500cd987,Marc Stendera,Eintracht Frankfurt,False
Nürnberg,Eintracht Frankfurt,1540729800,5,ch SUI,DM,32-056,90,0,0,0,0,0,0,0,0,39,4,1,1,0.0,0.0,0.0,0,0,23,32,71.9,1,17,0,0,0,8e58987d,Gelson Fernandes,Eintracht Frankfurt,True
Nürnberg,Eintracht Frankfurt,1540729800,19,ar ARG,CB,32-105,90,0,0,0,0,0,0,0,0,76,1,0,2,0.0,0.0,0.2,3,0,58,70,82.9,14,47,4,1,1,565bf0da,David Abraham,Eintracht Frankfurt,True
Nürnberg,Eintracht Frankfurt,1540729800,2,fr FRA,CB,19-069,90,0,0,0,0,0,0,1,0,68,2,1,2,0.0,0.0,0.0,1,1,43,58,74.1,6,39,3,0,0,441197b8,Obite N'Dicka,Eintracht Frankfurt,True
Nürnberg,Eintracht Frankfurt,1540729800,20,jp JPN,CB,34-283,90,0,0,0,0,0,0,0,0,82,4,0,0,0.0,0.0,0.0,1,0,68,75,90.7,7,59,1,0,0,9ab16552,Makoto Hasebe,Eintracht Frankfurt,True
Nürnberg,Eintracht Frankfurt,1540729800,31,de GER,GK,28-112,90,0,0,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,0,11,0,0,0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
RB Leipzig,Schalke 04,1540737000,7,de GER,FW,27-065,84,0,0,0,0,1,0,0,0,30,1,0,0,0.0,0.0,0.2,0,0,14,19,73.7,1,12,1,2,1,a3ddb1b9,Mark Uth,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,22,de GER,FW,25-344,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,1,0,0,0,58ce23e5,Steven Skrzybski,Schalke 04,False
RB Leipzig,Schalke 04,1540737000,36,ch SUI,FW,21-256,88,0,0,0,0,1,0,0,0,23,1,1,0,0.1,0.1,0.0,2,0,7,13,53.8,1,17,0,2,0,0b4f388a,Breel Embolo,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,19,at AUT,FW,29-182,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,1,0,2bcc6d52,Guido Burgstaller,Schalke 04,False
RB Leipzig,Schalke 04,1540737000,8,de GER,CM,21-200,90,0,0,0,0,0,0,0,0,39,6,3,5,0.0,0.0,0.0,0,0,5,16,31.3,1,12,1,4,1,b3325a30,Suat Serdar,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,10,dz ALG,CM,23-338,90,0,0,0,0,0,0,0,0,65,3,2,3,0.0,0.0,0.3,3,0,33,59,55.9,3,12,0,2,2,3189f61a,Nabil Bentaleb,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,2,us USA,CM,20-061,90,0,0,0,0,1,0,1,0,45,1,1,3,0.1,0.1,0.0,0,0,9,28,32.1,1,19,1,0,0,01c3aff5,Weston McKennie,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,3,ma MAR,WB,21-007,56,0,0,0,0,0,0,1,0,26,1,1,1,0.0,0.0,0.0,0,0,9,22,40.9,0,10,1,1,1,f99fe221,Hamza Mendyl,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,28,at AUT,WB,24-263,34,0,0,0,0,0,0,0,0,17,1,1,0,0.0,0.0,0.0,0,0,6,9,66.7,0,7,0,0,0,106bca06,Alessandro Schöpf,Schalke 04,False
RB Leipzig,Schalke 04,1540737000,18,it ITA,WB,30-286,90,0,0,0,0,1,0,0,0,68,3,1,2,0.0,0.0,0.0,1,0,29,52,55.8,1,25,4,5,5,d1273f09,Daniel Caligiuri,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,5,rs SRB,CB,25-214,90,0,0,0,0,1,0,0,0,40,1,4,2,0.2,0.2,0.0,1,0,16,24,66.7,2,11,0,0,0,f35430a4,Matija Nastasić,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,26,sn SEN,CB,28-064,90,0,0,0,0,1,0,0,0,46,3,3,2,0.0,0.0,0.0,0,0,23,28,82.1,2,15,0,0,0,791abba1,Salif Sané,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,17,fr FRA,CB,28-076,90,0,0,0,0,0,0,0,0,34,1,2,1,0.0,0.0,0.0,1,0,14,29,48.3,2,16,0,1,1,5939baa2,Benjamin Stambouli,Schalke 04,True
RB Leipzig,Schalke 04,1540737000,35,de GER,GK,22-028,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,15,23,65.2,0,8,0,0,0,afb0c500,Alexander Nübel,Schalke 04,True
Werder Bremen,Bayer Leverkusen,1540746000,31,de GER,FW,26-090,90,1,2,0,0,2,2,1,0,39,1,0,0,0.5,0.5,1.0,6,3,25,31,80.6,5,22,2,2,2,64f69877,Kevin Volland,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,10,de GER,LW,22-179,90,1,1,0,0,3,3,0,0,74,3,1,1,0.5,0.5,0.7,7,3,48,64,75.0,4,35,2,2,0,a167537f,Julian Brandt,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,38,de GER,RW,28-203,51,1,1,0,0,5,1,0,0,24,0,0,1,1.1,1.1,0.5,3,1,8,13,61.5,3,17,3,1,0,bee0bab1,Karim Bellarabi,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,9,jm JAM,RW,21-080,39,0,0,0,0,1,0,0,0,23,0,0,1,0.0,0.0,0.0,0,0,13,17,76.5,1,13,1,1,0,3a233281,Leon Bailey,Bayer Leverkusen,False
Werder Bremen,Bayer Leverkusen,1540746000,18,br BRA,LM,25-100,90,0,0,0,0,0,0,0,0,65,2,0,5,0.0,0.0,0.1,2,0,43,51,84.3,4,28,2,3,0,f9acca3a,Wendell,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,8,de GER,CM,29-184,58,0,0,0,0,1,1,0,0,35,4,1,2,0.1,0.1,0.0,0,0,18,23,78.3,2,9,0,2,2,c50281a0,Lars Bender,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,21,de GER,CM,24-270,32,0,0,0,0,1,1,0,0,16,2,1,0,0.1,0.1,0.1,1,0,10,11,90.9,3,3,0,0,0,0fbecd11,Dominik Kohr,Bayer Leverkusen,False
Werder Bremen,Bayer Leverkusen,1540746000,29,de GER,CM,19-139,80,2,0,0,0,4,3,0,0,52,1,2,1,1.1,1.1,0.0,4,1,32,37,86.5,3,27,3,3,1,fed7cb61,Kai Havertz,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,13,ar ARG,CM,26-020,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,834d0be5,Lucas Alario,Bayer Leverkusen,False
Werder Bremen,Bayer Leverkusen,1540746000,23,de GER,RM,24-190,90,0,1,0,0,0,0,0,0,74,1,1,1,0.0,0.0,1.0,3,1,38,55,69.1,3,27,4,3,1,30c220c3,Mitchell Weiser,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,6,at AUT,CB,27-236,90,1,0,0,0,1,1,0,0,43,1,1,1,0.6,0.6,0.0,0,0,25,33,75.8,5,12,0,0,0,6fd8a334,Aleksandar Dragović,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,5,de GER,CB,29-184,90,0,0,0,0,0,0,0,0,37,4,3,1,0.0,0.0,0.0,0,0,19,23,82.6,1,12,0,0,0,070ec0b1,Sven Bender,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,4,de GER,CB,22-259,90,0,0,0,0,0,0,1,0,48,1,2,1,0.0,0.0,0.0,0,0,32,38,84.2,2,25,1,1,1,bd142efb,Jonathan Tah,Bayer Leverkusen,True
Werder Bremen,Bayer Leverkusen,1540746000,1,fi FIN,GK,28-338,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,20,33,60.6,0,22,0,0,0,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Stuttgart,Eintracht Frankfurt,1541187000,8,rs SRB,FW,20-314,90,0,1,0,0,7,1,0,0,40,1,0,0,0.5,0.5,0.4,4,3,18,27,66.7,2,25,2,0,0,4d8cd038,Luka Jović,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,9,ci CIV,FW,24-133,90,1,0,0,0,3,3,1,0,52,0,1,1,1.3,1.3,0.2,5,1,26,39,66.7,1,27,0,2,1,ba115a40,Sébastien Haller,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,4,hr CRO,AM,25-042,78,1,0,0,0,3,1,0,0,42,2,0,0,0.4,0.4,0.6,9,0,17,28,60.7,4,24,4,7,2,536cebe5,Ante Rebić,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,27,de GER,AM,31-038,12,1,0,0,0,1,1,0,0,3,0,0,0,0.6,0.6,0.0,0,0,2,2,100.0,0,1,0,0,0,5e1df051,Nicolai Müller,Eintracht Frankfurt,False
Stuttgart,Eintracht Frankfurt,1541187000,5,ch SUI,CM,32-061,45,0,0,0,0,0,0,0,0,26,2,1,1,0.0,0.0,0.0,0,0,19,21,90.5,0,9,0,0,0,8e58987d,Gelson Fernandes,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,21,de GER,CM,22-327,45,0,0,0,0,0,0,0,0,26,2,0,0,0.0,0.0,0.0,0,0,15,19,78.9,3,11,0,0,0,500cd987,Marc Stendera,Eintracht Frankfurt,False
Stuttgart,Eintracht Frankfurt,1541187000,6,nl NED,CM,31-050,90,0,0,0,0,0,0,0,0,70,3,0,0,0.0,0.0,0.0,2,0,50,64,78.1,3,36,1,0,0,1bcca8b8,Jonathan de Guzmán,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,10,rs SRB,WB,26-001,86,0,0,0,0,1,1,1,0,67,3,1,1,0.0,0.0,0.4,2,0,37,58,63.8,5,25,4,2,1,b1cd37e6,Filip Kostić,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,15,nl NED,WB,24-217,4,0,1,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.6,1,1,4,5,80.0,1,5,0,0,0,9050ddc4,Jetro Willems,Eintracht Frankfurt,False
Stuttgart,Eintracht Frankfurt,1541187000,24,de GER,WB,25-112,90,0,0,0,0,0,0,0,0,45,2,1,1,0.0,0.0,0.1,2,0,29,38,76.3,2,22,2,2,0,5ddb8f9f,Danny da Costa,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,2,fr FRA,CB,19-074,90,0,0,0,0,0,0,0,0,64,2,1,1,0.0,0.0,0.0,0,0,39,50,78.0,4,32,0,0,0,441197b8,Obite N'Dicka,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,20,jp JPN,CB,34-288,90,0,0,0,0,0,0,0,0,59,0,2,1,0.0,0.0,0.0,2,0,39,49,79.6,4,35,0,0,0,9ab16552,Makoto Hasebe,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,19,ar ARG,CB,32-110,90,0,0,0,0,0,0,0,0,74,2,1,1,0.0,0.0,0.0,0,0,48,60,80.0,10,36,0,0,0,565bf0da,David Abraham,Eintracht Frankfurt,True
Stuttgart,Eintracht Frankfurt,1541187000,31,de GER,GK,28-117,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,23,34,67.6,0,18,0,0,0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Augsburg,Nürnberg,1541255400,11,sk SVK,FW,24-182,90,0,1,0,0,3,1,0,0,28,1,0,2,0.6,0.6,0.1,1,1,9,20,45.0,0,11,0,0,0,8c8b4a01,Adam Zreľák,Nürnberg,True
Augsburg,Nürnberg,1541255400,35,de GER,FW,21-302,83,1,0,0,0,2,1,1,0,34,2,0,1,0.1,0.1,0.5,2,0,17,23,73.9,5,16,3,0,0,9c9bd01f,Alexander Fuchs,Nürnberg,True
Augsburg,Nürnberg,1541255400,19,de GER,FW,21-051,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,b883006f,Törles Knöll,Nürnberg,False
Augsburg,Nürnberg,1541255400,10,de GER,LM,24-200,56,0,0,0,0,2,1,0,0,24,2,0,0,0.1,0.1,0.2,5,0,15,19,78.9,1,13,0,1,1,87fdfb9b,Sebastian Kerk,Nürnberg,True
Augsburg,Nürnberg,1541255400,21,de GER,LM,23-208,34,0,0,0,0,1,0,0,0,24,2,0,0,0.0,0.0,0.0,2,0,18,18,100.0,1,14,1,1,0,434cf5b7,Federico Palacios Martínez,Nürnberg,False
Augsburg,Nürnberg,1541255400,31,cz CZE,CM,26-237,90,0,0,0,0,2,0,0,0,52,3,3,1,0.1,0.1,0.0,3,0,25,36,69.4,2,16,0,0,0,3e81a228,Ondřej Petrák,Nürnberg,True
Augsburg,Nürnberg,1541255400,18,de GER,CM,28-222,72,0,0,0,0,1,1,0,0,33,1,1,1,0.1,0.1,0.0,1,0,16,24,66.7,4,10,0,0,0,77b41ac0,Hanno Behrens,Nürnberg,True
Augsburg,Nürnberg,1541255400,38,de GER,CM,20-169,18,0,0,0,0,0,0,0,0,23,1,1,1,0.0,0.0,0.0,1,0,16,21,76.2,1,9,0,0,0,8f6bfe11,Simon Rhein,Nürnberg,False
Augsburg,Nürnberg,1541255400,24,nl NED,RM,25-102,90,0,0,0,0,1,0,0,0,37,0,2,2,0.2,0.2,0.0,5,1,13,24,54.2,1,30,6,6,3,09bcc566,Virgil Misidjan,Nürnberg,True
Augsburg,Nürnberg,1541255400,23,de GER,LB,24-338,90,0,1,0,0,1,0,1,0,63,4,2,1,0.0,0.0,0.1,2,1,37,50,74.0,3,24,1,0,0,f2571c91,Tim Leibold,Nürnberg,True
Augsburg,Nürnberg,1541255400,28,de GER,CB,21-280,90,1,0,0,0,1,1,0,0,39,2,0,3,0.1,0.1,0.0,1,0,20,26,76.9,2,18,0,1,1,6b32d0a6,Lukas Mühl,Nürnberg,True
Augsburg,Nürnberg,1541255400,33,at AUT,CB,29-361,90,0,0,0,0,1,0,1,0,36,1,2,1,0.0,0.0,0.0,1,0,23,30,76.7,5,14,0,0,0,b5114f85,Georg Margreitter,Nürnberg,True
Augsburg,Nürnberg,1541255400,8,de GER,RB,23-208,90,0,0,0,0,0,0,0,0,61,2,1,1,0.0,0.0,0.0,3,0,26,48,54.2,4,20,0,0,0,9b88e120,Robert Bauer,Nürnberg,True
Augsburg,Nürnberg,1541255400,26,de GER,GK,26-217,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,1,20,30,66.7,0,11,0,0,0,4a15e95b,Christian Mathenia,Nürnberg,True
Wolfsburg,Dortmund,1541255400,9,es ESP,FW,25-065,77,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.1,1,0,6,9,66.7,0,7,0,0,0,a7a9d95a,Paco Alcácer,Dortmund,True
Wolfsburg,Dortmund,1541255400,20,de GER,FW,24-247,13,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,1,5,20.0,0,5,0,0,0,061e8e23,Maximilian Philipp,Dortmund,False
Wolfsburg,Dortmund,1541255400,34,dk DEN,LW,20-045,89,0,0,0,0,1,0,0,0,54,4,2,0,0.1,0.1,0.0,3,0,32,42,76.2,6,30,3,2,1,4e204552,Jacob Bruun Larsen,Dortmund,True
Wolfsburg,Dortmund,1541255400,36,tr TUR,LW,29-105,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,c5fd13e9,Ömer Toprak,Dortmund,False
Wolfsburg,Dortmund,1541255400,7,eng ENG,RW,18-223,77,0,0,0,0,1,0,0,0,65,0,1,0,0.0,0.0,0.1,3,0,43,57,75.4,5,32,5,3,0,dbf053da,Jadon Sancho,Dortmund,True
Wolfsburg,Dortmund,1541255400,22,us USA,RW,20-046,13,0,0,0,0,1,0,0,0,9,1,1,0,0.1,0.1,0.0,2,0,2,3,66.7,0,7,1,3,2,1bf33a9a,Christian Pulisic,Dortmund,False
Wolfsburg,Dortmund,1541255400,11,de GER,AM,29-156,90,1,0,0,0,2,1,0,0,59,0,1,3,0.7,0.7,0.0,3,0,36,45,80.0,6,24,1,5,2,36a3ff67,Marco Reus,Dortmund,True
Wolfsburg,Dortmund,1541255400,6,dk DEN,DM,27-061,90,0,1,0,0,2,0,1,0,67,3,3,2,0.1,0.1,0.6,2,1,42,53,79.2,6,26,1,3,1,fe641c1a,Thomas Delaney,Dortmund,True
Wolfsburg,Dortmund,1541255400,28,be BEL,DM,29-295,90,0,0,0,0,0,0,0,0,76,4,1,0,0.0,0.0,0.1,3,0,66,71,93.0,4,42,0,1,1,5dfc6ad5,Axel Witsel,Dortmund,True
Wolfsburg,Dortmund,1541255400,13,pt POR,LB,24-316,90,0,0,0,0,1,0,0,0,88,1,2,0,0.1,0.1,0.1,1,0,68,82,82.9,9,44,5,4,4,048a1cbc,Raphaël Guerreiro,Dortmund,True
Wolfsburg,Dortmund,1541255400,2,fr FRA,CB,19-153,90,0,0,0,0,1,0,1,0,84,1,3,1,0.1,0.1,0.0,0,0,60,70,85.7,4,39,0,2,2,a4effc55,Dan-Axel Zagadou,Dortmund,True
Wolfsburg,Dortmund,1541255400,16,ch SUI,CB,23-107,90,0,0,0,0,0,0,0,0,62,0,1,1,0.0,0.0,0.0,0,0,47,55,85.5,0,36,0,2,0,89ac64a6,Manuel Akanji,Dortmund,True
Wolfsburg,Dortmund,1541255400,5,ma MAR,RB,19-364,90,0,0,0,0,1,0,0,0,83,3,1,2,0.0,0.0,0.0,0,0,55,67,82.1,4,32,2,3,1,e42d61c7,Achraf Hakimi,Dortmund,True
Wolfsburg,Dortmund,1541255400,1,ch SUI,GK,27-354,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,15,26,57.7,0,11,0,0,0,9d12e142,Roman Bürki,Dortmund,True
Bayern Munich,Freiburg,1541255400,9,de GER,FW,24-116,89,1,0,0,0,1,1,0,0,28,3,1,0,0.3,0.3,0.1,2,0,16,18,88.9,4,20,3,5,3,ca618d23,Lucas Höler,Freiburg,True
Bayern Munich,Freiburg,1541255400,3,at AUT,FW,22-115,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,302527b2,Philipp Lienhart,Freiburg,False
Bayern Munich,Freiburg,1541255400,34,de GER,FW,23-064,82,0,0,0,0,1,0,0,0,44,0,0,3,0.0,0.0,0.0,1,0,23,34,67.6,2,29,2,3,2,258a6f4d,Tim Kleindienst,Freiburg,True
Bayern Munich,Freiburg,1541255400,11,de GER,FW,22-168,8,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,e5a35ae9,Luca Waldschmidt,Freiburg,False
Bayern Munich,Freiburg,1541255400,19,de GER,LM,24-215,90,0,0,0,0,1,0,0,0,42,2,4,1,0.0,0.0,0.1,4,0,23,29,79.3,3,20,5,4,4,70dcf94d,Janik Haberer,Freiburg,True
Bayern Munich,Freiburg,1541255400,27,de GER,CM,28-239,90,0,0,0,0,2,0,0,0,54,6,3,1,0.1,0.1,0.0,4,0,32,39,82.1,4,20,2,1,1,5d8e331f,Nicolas Höfler,Freiburg,True
Bayern Munich,Freiburg,1541255400,25,de GER,CM,22-109,90,0,0,0,0,1,0,0,0,33,2,3,6,0.0,0.0,0.0,0,0,10,17,58.8,0,8,0,0,0,ea6bc03a,Robin Koch,Freiburg,True
Bayern Munich,Freiburg,1541255400,8,de GER,RM,32-020,67,0,0,0,0,1,0,0,0,16,0,0,0,0.1,0.1,0.0,0,0,6,10,60.0,0,9,0,0,0,482b70ad,Mike Frantz,Freiburg,True
Bayern Munich,Freiburg,1541255400,13,de GER,RM,27-202,23,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,3,0,1,0,7e689867,Marco Terrazzino,Freiburg,False
Bayern Munich,Freiburg,1541255400,30,de GER,LB,25-248,90,0,1,0,0,2,0,0,0,58,1,0,1,0.1,0.1,0.3,3,1,31,49,63.3,3,18,3,1,1,8593f88c,Christian Günter,Freiburg,True
Bayern Munich,Freiburg,1541255400,23,de GER,CB,25-080,90,0,0,0,0,0,0,0,0,44,0,2,2,0.0,0.0,0.0,2,1,20,27,74.1,2,18,1,0,0,699fb8db,Dominique Heintz,Freiburg,True
Bayern Munich,Freiburg,1541255400,5,de GER,CB,27-264,90,0,0,0,0,0,0,0,0,26,0,0,3,0.0,0.0,0.0,0,0,14,17,82.4,0,13,0,0,0,25ab9c9c,Manuel Gulde,Freiburg,True
Bayern Munich,Freiburg,1541255400,15,de GER,RB,22-228,90,0,0,0,0,1,0,0,0,40,3,2,1,0.0,0.0,0.0,0,0,23,31,74.2,2,16,0,0,0,99f7e9aa,Pascal Stenzel,Freiburg,True
Bayern Munich,Freiburg,1541255400,1,de GER,GK,26-154,90,0,0,0,0,0,0,1,0,39,0,0,0,0.0,0.0,0.0,0,0,21,36,58.3,0,19,0,0,0,0d55d942,Alexander Schwolow,Freiburg,True
Bayer Leverkusen,Hoffenheim,1541255400,9,eng ENG,FW,18-328,63,1,0,0,0,2,1,0,0,22,1,1,3,0.1,0.1,0.1,3,1,11,15,73.3,2,19,3,1,1,c5bdb6e3,Reiss Nelson,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,19,dz ALG,FW,26-295,27,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,2,7,0,1,0,ff182fdc,Ishak Belfodil,Hoffenheim,False
Bayer Leverkusen,Hoffenheim,1541255400,34,br BRA,FW,22-081,90,2,0,0,0,4,2,0,0,31,0,1,0,0.7,0.7,0.0,1,1,12,18,66.7,2,29,2,1,0,c17bfb65,Joelinton,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,32,it ITA,AM,25-210,77,1,2,1,1,1,0,0,0,40,0,0,1,0.8,0.0,0.2,4,2,17,31,54.8,1,21,3,2,0,54e4866f,Vincenzo Grifo,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,13,de GER,AM,24-319,13,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,4,0,0,0,dc62fbee,Leonardo Bittencourt,Hoffenheim,False
Bayer Leverkusen,Hoffenheim,1541255400,11,at AUT,CM,23-088,90,0,0,0,0,2,0,0,0,56,2,3,0,0.2,0.2,0.1,4,1,34,45,75.6,7,32,0,2,2,ffbbc83b,Florian Grillitsch,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,6,no NOR,CM,28-135,90,0,0,0,0,0,0,0,0,54,1,1,2,0.0,0.0,0.0,0,0,35,43,81.4,7,31,1,2,1,6cafd68d,Håvard Nordtveit,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,16,de GER,WB,25-216,90,0,0,0,0,0,0,0,0,54,3,0,4,0.0,0.0,0.2,3,0,25,41,61.0,2,29,9,3,2,fa274d97,Nico Schulz,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,3,cz CZE,WB,26-192,90,0,1,0,0,0,0,0,0,68,1,0,1,0.0,0.0,0.4,1,1,44,58,75.9,4,34,0,0,0,79c90e45,Pavel Kadeřábek,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,25,ng NGA,CB,23-198,90,0,0,0,0,0,0,1,0,61,4,3,9,0.0,0.0,0.0,2,1,34,43,79.1,6,34,1,1,1,6ec6fde0,Kevin Akpoguma,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,22,de GER,CB,27-041,58,0,0,0,0,0,0,0,0,45,0,1,1,0.0,0.0,0.0,0,0,33,39,84.6,1,31,0,0,0,1d8e9add,Kevin Vogt,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,4,ba BIH,CB,28-283,32,0,0,0,0,0,0,0,0,16,0,1,1,0.0,0.0,0.0,0,0,10,11,90.9,0,8,0,0,0,7aac47fe,Ermin Bičakčić,Hoffenheim,False
Bayer Leverkusen,Hoffenheim,1541255400,15,gh GHA,CB,23-134,90,0,0,0,0,0,0,1,0,50,1,1,2,0.0,0.0,0.0,1,0,35,40,87.5,3,32,0,0,0,93a50d2c,Kasim Nuhu,Hoffenheim,True
Bayer Leverkusen,Hoffenheim,1541255400,1,de GER,GK,28-154,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,22,34,64.7,0,23,0,0,0,47064058,Oliver Baumann,Hoffenheim,True
Schalke 04,Hannover 96,1541255400,17,us USA,FW,25-353,90,0,0,0,0,2,2,0,0,36,2,2,0,0.1,0.1,0.1,2,0,20,27,74.1,1,21,1,1,1,9853983f,Bobby Wood,Hannover 96,True
Schalke 04,Hannover 96,1541255400,10,jp JPN,"LW,LM",27-178,90,0,0,0,0,3,1,0,0,31,3,0,1,0.1,0.1,0.0,4,0,16,22,72.7,0,20,1,3,2,f24ea523,Genki Haraguchi,Hannover 96,True
Schalke 04,Hannover 96,1541255400,13,tg TOG,"RW,CM,RM",24-194,90,0,1,0,0,4,1,1,0,53,2,0,0,0.2,0.2,0.6,10,2,25,41,61.0,3,39,7,7,5,a53b661f,Ihlas Bebou,Hannover 96,True
Schalke 04,Hannover 96,1541255400,8,br BRA,"LM,CM",23-213,90,0,0,0,0,1,0,0,0,59,3,1,1,0.1,0.1,0.0,0,0,40,45,88.9,5,35,0,3,0,26db8853,Walace,Hannover 96,True
Schalke 04,Hannover 96,1541255400,31,de GER,"CM,CB",22-106,90,0,0,0,0,0,0,1,0,59,5,2,3,0.0,0.0,0.1,1,0,37,44,84.1,4,34,2,1,1,5e66fa06,Waldemar Anton,Hannover 96,True
Schalke 04,Hannover 96,1541255400,18,no NOR,"RM,CM",22-111,72,0,0,0,0,1,0,0,0,40,1,2,1,0.1,0.1,0.1,3,0,23,30,76.7,2,20,0,0,0,ce218223,Iver Fossum,Hannover 96,True
