home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,player_id,player,squad,start
Club Brugge,Manchester City,1634661900,25,nl NED,CM,33-161,35,17,23,73.9,271,71,9,10,90.0,5,6,83.3,2,5,40.0,1,0.4,0.3,1,2,0,0,4,c24544c7,Ruud Vormer,Club Brugge,False
Club Brugge,Manchester City,1634661900,19,gh GHA,RM,21-283,55,6,10,60.0,92,13,2,5,40.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,74b7375f,Kamal Sowah,Club Brugge,True
Club Brugge,Manchester City,1634661900,28,be BEL,RM,19-201,35,5,10,50.0,58,24,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.1,1,1,1,0,2,2bf50b37,Ignace Van Der Brempt,Club Brugge,False
Club Brugge,Manchester City,1634661900,2,ua UKR,LB,26-182,90,26,30,86.7,501,178,10,10,100.0,12,14,85.7,3,3,100.0,0,0.0,0.0,0,2,0,0,1,2ccd89a3,Eduard Sobol,Club Brugge,True
Club Brugge,Manchester City,1634661900,4,fr FRA,CB,22-193,78,35,44,79.5,716,202,11,13,84.6,19,22,86.4,5,9,55.6,0,0.0,0.0,0,0,0,0,0,61590953,Stanley N'Soki,Club Brugge,True
Club Brugge,Manchester City,1634661900,44,be BEL,CB,28-264,12,7,7,100.0,175,45,0,0,,6,6,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,0a6dbbf7,Brandon Mechele,Club Brugge,False
Club Brugge,Manchester City,1634661900,5,sct SCO,CB,26-165,90,34,42,81.0,634,262,10,10,100.0,20,23,87.0,3,7,42.9,0,0.0,0.0,0,1,0,0,1,ffed43e3,Jack Hendry,Club Brugge,True
Club Brugge,Manchester City,1634661900,77,ao ANG,RB,28-346,90,18,28,64.3,360,106,10,13,76.9,5,8,62.5,3,6,50.0,0,0.0,0.0,0,2,0,0,2,55abe554,Clinton Mata,Club Brugge,True
Club Brugge,Manchester City,1634661900,22,be BEL,GK,33-227,90,39,57,68.4,1109,776,7,7,100.0,17,17,100.0,15,33,45.5,0,0.0,0.0,0,1,0,0,0,d436eb94,Simon Mignolet,Club Brugge,True
Beşiktaş,Sporting CP,1634661900,9,be BEL,FW,28-017,90,19,22,86.4,310,30,11,12,91.7,1,2,50.0,3,4,75.0,0,0.1,0.1,2,1,1,0,1,2973d8ff,Michy Batshuayi,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,17,ca CAN,LW,26-185,72,15,19,78.9,187,15,11,12,91.7,3,5,60.0,1,1,100.0,0,0.0,0.0,0,0,1,0,1,e7af9060,Cyle Larin,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,11,tr TUR,"LM,LW",29-272,18,7,11,63.6,69,24,6,6,100.0,1,3,33.3,0,2,0.0,0,0.0,0.0,0,1,0,0,1,51960957,Gökhan Töre,Beşiktaş,False
Beşiktaş,Sporting CP,1634661900,18,dz ALG,"RW,RM",29-163,90,36,53,67.9,544,113,21,29,72.4,5,9,55.6,6,7,85.7,0,0.3,0.2,2,4,1,0,7,dc3a9a0d,Rachid Ghezzal,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,90,br BRA,AM,31-286,79,19,20,95.0,250,78,12,12,100.0,7,7,100.0,0,0,,0,0.0,0.0,0,0,1,0,4,ae530c73,Alex Teixeira,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,28,tr TUR,FW,27-228,11,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,8f0f2230,Kenan Karaman,Beşiktaş,False
Beşiktaş,Sporting CP,1634661900,5,br BRA,"DM,CM",32-250,90,64,72,88.9,1106,288,34,38,89.5,20,21,95.2,9,9,100.0,0,0.1,0.2,1,7,0,0,4,fb6530de,Josef de Souza,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,15,ba BIH,"DM,CM",31-200,90,68,82,82.9,1241,424,32,33,97.0,27,33,81.8,8,11,72.7,1,0.4,0.1,3,8,1,0,12,ad6df2d5,Miralem Pjanić,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,21,cd COD,LB,31-090,90,58,79,73.4,844,314,38,44,86.4,16,24,66.7,3,4,75.0,0,0.0,0.0,0,5,0,0,14,de85e3cc,Fabrice N'Sakala,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,24,hr CRO,CB,32-173,90,55,61,90.2,920,371,23,25,92.0,30,33,90.9,2,2,100.0,0,0.0,0.0,0,2,0,0,3,3f359b33,Domagoj Vida,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,23,br BRA,CB,32-192,90,39,52,75.0,742,413,15,19,78.9,18,20,90.0,6,10,60.0,0,0.0,0.0,0,3,0,0,1,292f1130,Welinton,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,2,fr FRA,RB,25-061,90,36,47,76.6,439,165,25,27,92.6,8,11,72.7,1,6,16.7,0,0.0,0.0,0,1,0,0,1,9b6d9b53,Valentin Rosier,Beşiktaş,True
Beşiktaş,Sporting CP,1634661900,30,tr TUR,GK,20-291,90,28,31,90.3,619,447,13,13,100.0,5,5,100.0,9,11,81.8,0,0.0,0.0,0,0,0,0,0,52b3c895,Ersin Destanoğlu,Beşiktaş,True
Porto,Milan,1634670000,30,br BRA,FW,22-013,66,9,11,81.8,70,8,7,7,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,6f3cc2fe,Evanilson,Porto,True
Porto,Milan,1634670000,17,mx MEX,RW,28-286,24,3,5,60.0,36,0,3,4,75.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,fb938d24,Jesús Corona,Porto,False
Porto,Milan,1634670000,9,ir IRN,FW,29-093,83,14,24,58.3,197,61,11,17,64.7,2,4,50.0,1,1,100.0,1,0.1,0.1,3,2,1,0,5,4c2a5d34,Mehdi Taremi,Porto,True
Porto,Milan,1634670000,29,es ESP,FW,24-111,7,1,1,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,f3945e07,Toni Martínez,Porto,False
Porto,Milan,1634670000,7,co COL,"LM,LW",24-279,90,26,34,76.5,419,79,13,16,81.3,9,12,75.0,3,3,100.0,0,0.1,0.1,2,2,1,0,2,4a1a9578,Luis Díaz,Porto,True
Porto,Milan,1634670000,27,pt POR,CM,29-139,66,32,40,80.0,552,257,18,19,94.7,8,10,80.0,6,10,60.0,0,0.3,0.2,5,1,0,0,4,947e036f,Sérgio Oliveira,Porto,True
Porto,Milan,1634670000,20,pt POR,LM,21-248,24,13,16,81.3,259,69,3,4,75.0,6,6,100.0,3,4,75.0,0,0.0,0.0,0,1,0,0,1,3b029691,Vitinha,Porto,False
Porto,Milan,1634670000,8,co COL,CM,30-212,90,43,51,84.3,726,208,20,24,83.3,17,19,89.5,4,4,100.0,0,0.0,0.0,1,5,0,0,6,b997c3de,Mateus Uribe,Porto,True
Porto,Milan,1634670000,25,pt POR,RM,26-252,89,37,49,75.5,570,194,17,20,85.0,17,20,85.0,1,5,20.0,0,0.4,0.4,5,2,3,1,8,28b1f3ce,Otávio,Porto,True
Porto,Milan,1634670000,16,rs SRB,RM,25-189,1,1,4,25.0,16,16,0,2,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,8b8e759d,Marko Grujić,Porto,False
Porto,Milan,1634670000,22,br BRA,LB,28-091,45,17,23,73.9,274,78,9,11,81.8,6,7,85.7,1,3,33.3,0,0.0,0.0,1,1,0,0,1,f9acca3a,Wendell,Porto,True
Porto,Milan,1634670000,12,ng NGA,LB,24-128,45,13,17,76.5,210,99,6,8,75.0,5,7,71.4,1,1,100.0,0,0.1,0.0,1,2,0,0,2,24051310,Zaidu Sanusi,Porto,False
Porto,Milan,1634670000,3,pt POR,CB,38-235,90,26,38,68.4,434,163,14,18,77.8,9,11,81.8,2,6,33.3,0,0.0,0.0,0,0,0,0,1,c906ce0f,Pepe,Porto,True
Porto,Milan,1634670000,19,cd COD,CB,27-072,90,37,45,82.2,663,306,14,16,87.5,19,19,100.0,3,9,33.3,0,0.0,0.1,0,4,1,1,5,e76cb9cc,Chancel Mbemba,Porto,True
Porto,Milan,1634670000,23,pt POR,RB,21-289,90,33,41,80.5,514,207,18,21,85.7,12,14,85.7,2,3,66.7,0,0.1,0.1,2,3,1,1,1,82a39b66,João Mário Lopes,Porto,True
Porto,Milan,1634670000,99,pt POR,GK,22-030,90,20,38,52.6,702,538,3,3,100.0,6,6,100.0,11,28,39.3,0,0.0,0.0,0,1,0,0,0,93fffbcf,Diogo Costa,Porto,True
Atlético Madrid,Liverpool,1634670000,8,fr FRA,FW,30-212,51,11,14,78.6,165,61,6,7,85.7,2,3,66.7,1,1,100.0,0,0.0,0.0,0,2,0,0,3,df69b544,Antoine Griezmann,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,7,pt POR,FW,21-343,79,17,21,81.0,287,31,9,11,81.8,7,8,87.5,1,1,100.0,1,0.3,0.0,2,1,0,0,1,8aafd64f,João Félix,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,10,ar ARG,"RM,FW",26-224,11,1,2,50.0,9,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,01eb744d,Ángel Correa,Atlético Madrid,False
Atlético Madrid,Liverpool,1634670000,21,be BEL,"LW,LM",28-045,90,17,24,70.8,241,57,12,14,85.7,4,5,80.0,1,4,25.0,0,0.0,0.0,0,2,1,0,2,de39485a,Yannick Carrasco,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,23,eng ENG,"RW,RB",31-030,90,30,39,76.9,526,289,13,14,92.9,14,17,82.4,2,6,33.3,0,0.1,0.0,1,2,0,0,3,21512407,Kieran Trippier,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,11,fr FRA,CM,25-341,79,30,43,69.8,540,203,7,7,100.0,17,20,85.0,3,7,42.9,0,0.0,0.1,1,3,1,1,4,4dbd0916,Thomas Lemar,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,9,uy URU,FW,34-268,11,3,4,75.0,20,5,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,a6154613,Luis Suárez,Atlético Madrid,False
Atlético Madrid,Liverpool,1634670000,5,ar ARG,CM,27-148,79,18,24,75.0,292,146,9,11,81.8,5,6,83.3,2,3,66.7,0,1.1,0.5,2,2,2,0,2,162efffd,Rodrigo De Paul,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,12,br BRA,"LB,CM",23-194,11,3,5,60.0,60,3,1,2,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,ed9f7cfe,Renan Lodi,Atlético Madrid,False
Atlético Madrid,Liverpool,1634670000,6,es ESP,"DM,CM",29-284,90,29,39,74.4,516,153,13,13,100.0,11,15,73.3,4,7,57.1,1,0.6,0.0,1,1,0,0,4,55126f3b,Koke,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,22,es ESP,CB,26-123,79,16,23,69.6,240,168,7,9,77.8,8,11,72.7,0,2,0.0,0,0.0,0.2,0,0,1,0,3,555f3a0b,Mario Hermoso,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,14,es ESP,"CM,CB",26-262,11,5,6,83.3,69,6,4,4,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,02c15616,Marcos Llorente,Atlético Madrid,False
Atlético Madrid,Liverpool,1634670000,4,cf CTA,CB,28-246,45,11,14,78.6,309,106,0,1,0.0,9,10,90.0,2,3,66.7,0,0.0,0.0,0,0,0,0,0,cce181df,Geoffrey Kondogbia,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,2,uy URU,CB,26-272,45,14,18,77.8,299,118,6,7,85.7,6,7,85.7,2,4,50.0,0,0.0,0.0,0,1,0,0,1,f0da930c,José María Giménez,Atlético Madrid,False
Atlético Madrid,Liverpool,1634670000,18,br BRA,CB,32-156,90,18,24,75.0,346,116,9,11,81.8,6,7,85.7,3,5,60.0,0,0.0,0.0,0,0,0,0,1,51a3c4c8,Felipe,Atlético Madrid,True
Atlético Madrid,Liverpool,1634670000,13,si SVN,GK,28-285,90,14,30,46.7,479,406,0,0,,7,7,100.0,7,23,30.4,0,0.0,0.0,0,0,0,0,0,ee8508c0,Jan Oblak,Atlético Madrid,True
Internazionale,Sheriff Tiraspol,1634670000,10,ar ARG,FW,24-058,90,23,26,88.5,351,84,8,9,88.9,14,14,100.0,0,0,,0,0.5,0.2,2,1,2,0,5,f7036e1c,Lautaro Martínez,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,9,ba BIH,FW,35-216,74,20,28,71.4,325,103,10,15,66.7,9,11,81.8,1,1,100.0,1,0.6,0.6,4,2,1,0,6,3bb7f478,Edin Džeko,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,7,cl CHI,FW,32-304,16,9,14,64.3,156,35,5,7,71.4,2,4,50.0,2,2,100.0,0,0.0,0.0,0,1,1,0,1,2c0f8e9e,Alexis Sánchez,Internazionale,False
Internazionale,Sheriff Tiraspol,1634670000,22,cl CHI,CM,34-150,74,54,61,88.5,881,214,27,29,93.1,22,26,84.6,5,5,100.0,1,0.1,0.1,2,9,2,0,10,67cdbc0e,Arturo Vidal,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,5,it ITA,CM,27-195,16,19,20,95.0,322,107,9,9,100.0,7,8,87.5,2,2,100.0,0,0.0,0.0,0,2,2,1,4,ce30bfc8,Roberto Gagliardini,Internazionale,False
Internazionale,Sheriff Tiraspol,1634670000,77,hr CRO,CM,28-337,84,83,94,88.3,1588,564,28,31,90.3,45,48,93.8,10,11,90.9,0,0.1,0.1,2,10,1,0,11,33b8d077,Marcelo Brozović,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,12,it ITA,CM,26-075,6,12,13,92.3,163,37,8,8,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,2,b70bde8f,Stefano Sensi,Internazionale,False
Internazionale,Sheriff Tiraspol,1634670000,23,it ITA,CM,24-254,90,85,103,82.5,1569,468,40,47,85.1,37,41,90.2,8,10,80.0,0,0.2,0.3,5,16,5,1,14,6928979a,Nicolò Barella,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,14,hr CRO,WB,32-259,84,44,55,80.0,671,175,30,33,90.9,10,12,83.3,3,4,75.0,0,0.1,0.1,2,0,6,2,4,6fe90922,Ivan Perišić,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,11,rs SRB,WB,35-343,6,7,8,87.5,136,62,0,0,,6,7,85.7,1,1,100.0,0,0.1,0.1,1,0,3,1,3,eda40760,Aleksandar Kolarov,Internazionale,False
Internazionale,Sheriff Tiraspol,1634670000,2,nl NED,WB,25-184,90,29,35,82.9,518,132,12,16,75.0,14,14,100.0,2,2,100.0,1,0.1,0.2,2,0,0,0,0,481c9ece,Denzel Dumfries,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,32,it ITA,CB,23-343,52,50,58,86.2,1103,452,14,15,93.3,25,26,96.2,11,17,64.7,0,0.2,0.5,3,10,1,0,11,970b8574,Federico Dimarco,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,95,it ITA,CB,22-189,38,32,38,84.2,515,162,16,19,84.2,14,16,87.5,2,2,100.0,0,0.0,0.1,0,5,1,0,5,75b86fb3,Alessandro Bastoni,Internazionale,False
Internazionale,Sheriff Tiraspol,1634670000,6,nl NED,CB,29-256,90,47,53,88.7,960,394,14,16,87.5,25,27,92.6,8,10,80.0,0,0.0,0.0,0,4,0,0,4,d0d8dd44,Stefan de Vrij,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,37,sk SVK,CB,26-250,90,76,78,97.4,1347,461,34,35,97.1,38,39,97.4,4,4,100.0,0,0.0,0.0,0,6,0,0,7,30f5ffa9,Milan Škriniar,Internazionale,True
Internazionale,Sheriff Tiraspol,1634670000,1,si SVN,GK,37-097,90,27,27,100.0,593,426,4,4,100.0,19,19,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,0,74419746,Samir Handanović,Internazionale,True
Paris Saint-Germain,RB Leipzig,1634670000,7,fr FRA,FW,22-303,90,20,32,62.5,222,42,15,20,75.0,4,5,80.0,0,2,0.0,0,0.4,0.2,1,1,0,0,2,42fd9c7f,Kylian Mbappé,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,23,de GER,"LW,CM",28-029,89,28,35,80.0,368,148,20,24,83.3,5,6,83.3,1,1,100.0,0,0.1,0.1,2,3,0,0,4,1a992676,Julian Draxler,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,24,de GER,CB,25-028,1,3,3,100.0,28,18,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,51dbeea9,Thilo Kehrer,Paris Saint-Germain,False
Paris Saint-Germain,RB Leipzig,1634670000,30,ar ARG,"RW,FW",34-117,90,53,61,86.9,687,205,26,28,92.9,13,16,81.3,3,4,75.0,0,0.0,0.1,0,4,1,0,3,d70ce98e,Lionel Messi,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,6,it ITA,"LM,CM",28-348,90,90,106,84.9,1280,407,53,57,93.0,29,30,96.7,3,5,60.0,0,0.1,0.1,2,6,2,0,5,1467af0d,Marco Verratti,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,27,sn SEN,CM,32-023,60,41,47,87.2,548,157,28,31,90.3,7,8,87.5,2,3,66.7,0,0.0,0.0,0,4,0,0,6,72c812f3,Idrissa Gana Gueye,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,15,pt POR,"CB,CM",30-040,30,15,17,88.2,282,109,5,5,100.0,9,10,90.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,8fd9996f,Danilo Pereira,Paris Saint-Germain,False
Paris Saint-Germain,RB Leipzig,1634670000,21,es ESP,RM,32-066,60,42,49,85.7,573,145,15,17,88.2,14,15,93.3,4,4,100.0,0,0.2,0.2,2,2,2,2,4,436a9dd0,Ander Herrera,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,18,nl NED,CM,30-342,30,10,10,100.0,127,14,3,3,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,eb58eef0,Georginio Wijnaldum,Paris Saint-Germain,False
Paris Saint-Germain,RB Leipzig,1634670000,25,pt POR,"LB,WB",19-122,90,37,44,84.1,654,207,16,18,88.9,12,14,85.7,5,5,100.0,0,0.0,0.0,0,2,0,0,3,f20e4cc9,Nuno Mendes,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,3,fr FRA,CB,26-067,90,58,64,90.6,901,344,26,26,100.0,31,32,96.9,0,2,0.0,0,0.0,0.0,0,2,0,0,3,aef6e670,Presnel Kimpembe,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,5,br BRA,CB,27-158,90,83,87,95.4,1636,579,29,29,100.0,45,46,97.8,9,10,90.0,0,0.0,0.0,0,2,0,0,1,d5f2f82b,Marquinhos,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,2,ma MAR,"RB,WB",22-349,90,77,84,91.7,912,179,51,55,92.7,19,19,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,e42d61c7,Achraf Hakimi,Paris Saint-Germain,True
Paris Saint-Germain,RB Leipzig,1634670000,1,cr CRC,GK,34-308,90,29,30,96.7,627,349,9,9,100.0,10,10,100.0,9,10,90.0,0,0.0,0.0,0,0,0,0,0,ecada4fc,Keylor Navas,Paris Saint-Germain,True
Ajax,Dortmund,1634670000,22,ci CIV,FW,27-119,82,34,36,94.4,372,59,25,27,92.6,4,4,100.0,1,1,100.0,1,0.3,0.1,5,2,0,0,4,ba115a40,Sébastien Haller,Ajax,True
Ajax,Dortmund,1634670000,30,dk DEN,LW,19-285,8,11,11,100.0,127,34,9,9,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,06a1d642,Mohammed Daramy,Ajax,False
Ajax,Dortmund,1634670000,10,rs SRB,"LW,FW",32-333,90,46,56,82.1,615,228,31,33,93.9,13,15,86.7,2,2,100.0,0,0.1,0.2,2,3,4,1,6,2475dcc6,Dušan Tadić,Ajax,True
Ajax,Dortmund,1634670000,11,br BRA,RW,21-237,75,40,48,83.3,621,117,20,21,95.2,14,15,93.3,3,5,60.0,0,0.1,0.1,2,2,3,0,6,99127249,Antony,Ajax,True
Ajax,Dortmund,1634670000,7,br BRA,RW,24-230,15,9,9,100.0,93,27,9,9,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,4f1e6a0b,David Neres,Ajax,False
Ajax,Dortmund,1634670000,23,nl NED,AM,29-304,68,35,40,87.5,643,202,17,19,89.5,11,11,100.0,7,8,87.5,0,1.2,0.6,5,2,3,0,5,713c144a,Steven Berghuis,Ajax,True
Ajax,Dortmund,1634670000,6,nl NED,AM,28-240,22,16,17,94.1,275,64,8,8,100.0,6,7,85.7,2,2,100.0,0,0.0,0.0,0,3,0,0,2,15fd5593,Davy Klaassen,Ajax,False
Ajax,Dortmund,1634670000,8,nl NED,DM,19-156,90,40,46,87.0,588,185,23,24,95.8,13,14,92.9,3,4,75.0,0,0.0,0.1,1,3,2,0,5,b8e740fb,Ryan Gravenberch,Ajax,True
Ajax,Dortmund,1634670000,4,mx MEX,DM,23-360,90,57,63,90.5,942,199,28,32,87.5,26,26,100.0,3,4,75.0,0,0.0,0.0,0,3,0,0,2,8b3ab7ad,Edson Álvarez,Ajax,True
Ajax,Dortmund,1634670000,17,nl NED,LB,31-224,90,54,74,73.0,959,573,23,28,82.1,26,37,70.3,5,6,83.3,1,0.3,0.5,1,8,3,0,10,691bef82,Daley Blind,Ajax,True
Ajax,Dortmund,1634670000,21,ar ARG,CB,23-274,90,58,61,95.1,1279,408,20,21,95.2,26,27,96.3,12,13,92.3,0,0.0,0.1,1,5,1,0,2,bac46a10,Lisandro Martínez,Ajax,True
Ajax,Dortmund,1634670000,2,nl NED,CB,20-124,90,63,66,95.5,1138,394,21,22,95.5,37,38,97.4,4,4,100.0,0,0.0,0.2,0,4,0,0,1,41034650,Jurriën Timber,Ajax,True
Ajax,Dortmund,1634670000,12,ma MAR,RB,23-339,82,55,68,80.9,851,342,28,31,90.3,23,29,79.3,3,4,75.0,0,0.0,0.3,0,5,2,0,10,b74277a0,Noussair Mazraoui,Ajax,True
Ajax,Dortmund,1634670000,15,nl NED,RB,18-274,8,12,12,100.0,223,70,4,4,100.0,7,7,100.0,1,1,100.0,0,0.0,0.1,0,0,2,0,2,c5cbbcff,Devyne Rensch,Ajax,False
Ajax,Dortmund,1634670000,32,nl NED,GK,37-345,90,35,44,79.5,926,720,7,7,100.0,17,17,100.0,11,20,55.0,0,0.0,0.0,0,0,0,0,0,3392603d,Remko Pasveer,Ajax,True
Shakhtar Donetsk,Real Madrid,1634670000,99,br BRA,"FW,LW",22-232,73,20,25,80.0,231,22,14,16,87.5,5,7,71.4,0,1,0.0,0,0.0,0.0,0,1,0,0,2,d9d43555,Fernando,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,20,ua UKR,"LM,LW",20-287,17,4,4,100.0,69,11,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,049a888d,Mykhailo Mudryk,Shakhtar Donetsk,False
Shakhtar Donetsk,Real Madrid,1634670000,19,il ISR,LW,22-087,45,15,20,75.0,212,23,9,11,81.8,4,6,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,1,886f9aac,Manor Solomon,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,8,br BRA,"DM,CM",21-128,45,41,44,93.2,518,213,29,30,96.7,10,12,83.3,1,1,100.0,0,0.0,0.0,0,4,1,0,4,108fe016,Marcos Antônio,Shakhtar Donetsk,False
Shakhtar Donetsk,Real Madrid,1634670000,14,br BRA,RW,21-246,45,14,15,93.3,183,30,10,10,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,2,7120a04d,Tetê,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,11,ua UKR,"RW,RM,FW",33-134,45,23,28,82.1,315,49,18,20,90.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0,1,1,0,2,9139bb12,Marlos,Shakhtar Donetsk,False
Shakhtar Donetsk,Real Madrid,1634670000,38,br BRA,"AM,FW,RW",23-189,90,49,53,92.5,767,235,24,26,92.3,20,21,95.2,3,3,100.0,0,0.5,0.3,2,6,2,0,6,6796e284,Pedrinho,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,21,br BRA,"DM,AM",30-159,78,33,40,82.5,455,123,23,25,92.0,8,9,88.9,1,1,100.0,0,0.0,0.1,1,5,2,0,3,00672021,Alan Patrick,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,6,ua UKR,DM,32-072,12,11,11,100.0,146,46,6,6,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,1,ee3519f5,Taras Stepanenko,Shakhtar Donetsk,False
Shakhtar Donetsk,Real Madrid,1634670000,7,br BRA,"DM,CM",24-096,90,70,75,93.3,942,339,49,51,96.1,19,20,95.0,1,2,50.0,0,0.1,0.1,2,13,0,0,7,005ca692,Maycon,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,31,br BRA,LB,31-281,73,28,40,70.0,404,120,14,19,73.7,13,16,81.3,0,0,,0,0.0,0.0,0,1,0,0,3,cf182add,Ismaily,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,44,ua UKR,LB,22-247,17,9,10,90.0,158,37,3,4,75.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,f38cc3b3,Viktor Korniienko,Shakhtar Donetsk,False
Shakhtar Donetsk,Real Madrid,1634670000,5,br BRA,CB,26-042,90,70,74,94.6,1005,462,45,46,97.8,21,23,91.3,4,4,100.0,0,0.0,0.0,0,8,0,0,5,cdf65d12,Marlon,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,4,ua UKR,CB,30-218,90,33,42,78.6,593,287,12,13,92.3,18,25,72.0,3,3,100.0,0,0.0,0.0,0,1,0,0,5,292a652a,Serhiy Kryvtsov,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,2,br BRA,RB,22-336,90,37,45,82.2,564,166,24,24,100.0,11,16,68.8,2,4,50.0,0,0.0,0.0,0,0,0,0,0,b5f7d10b,Dodô,Shakhtar Donetsk,True
Shakhtar Donetsk,Real Madrid,1634670000,81,ua UKR,GK,20-079,90,18,23,78.3,543,472,3,3,100.0,4,4,100.0,11,16,68.8,0,0.0,0.0,0,0,0,0,0,41f0b196,Anatolii Trubin,Shakhtar Donetsk,True
Red Bull Salzburg,Wolfsburg,1634748300,27,de GER,FW,19-275,85,11,18,61.1,144,28,8,10,80.0,3,4,75.0,0,1,0.0,0,0.1,0.0,2,1,1,0,2,501055d8,Karim Adeyemi,Red Bull Salzburg,True
Red Bull Salzburg,Wolfsburg,1634748300,9,at AUT,FW,20-136,5,1,1,100.0,20,3,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,82e12fe7,Junior Adamu,Red Bull Salzburg,False
