home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,player_id,player,squad,start
Bayern Munich,Bayer Leverkusen,1575135000,22,de GER,RM,24-139,90,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,88e357ef,Serge Gnabry,Bayern Munich,True
Bayern Munich,Bayer Leverkusen,1575135000,32,de GER,"DM,RB",24-295,90,2,0,0,1,1,1,4,25.0,3,0,0,0,3,5,0,0,49296448,Joshua Kimmich,Bayern Munich,True
Bayern Munich,Bayer Leverkusen,1575135000,19,ca CAN,LB,19-028,90,3,2,2,0,1,3,6,50.0,3,0,0,0,1,4,3,0,d781d855,Alphonso Davies,Bayern Munich,True
Bayern Munich,Bayer Leverkusen,1575135000,27,at AUT,CB,27-159,90,1,0,0,1,0,0,0,,0,1,0,1,1,2,1,0,05439de2,David Alaba,Bayern Munich,True
Bayern Munich,Bayer Leverkusen,1575135000,8,es ESP,CB,31-089,80,0,0,0,0,0,0,1,0.0,1,2,2,0,2,2,1,0,7f97771d,Javi Martínez,Bayern Munich,True
Bayern Munich,Bayer Leverkusen,1575135000,6,es ESP,"DM,CB",28-233,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,77e84962,Thiago Alcántara,Bayern Munich,False
Bayern Munich,Bayer Leverkusen,1575135000,5,fr FRA,"RB,CB",23-247,90,2,2,0,0,2,0,0,,0,0,0,0,2,4,0,0,45a03961,Benjamin Pavard,Bayern Munich,True
Bayern Munich,Bayer Leverkusen,1575135000,1,de GER,GK,33-248,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,8778c910,Manuel Neuer,Bayern Munich,True
Mönchengladbach,Freiburg,1575210600,36,ch SUI,FW,22-290,83,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,0b4f388a,Breel Embolo,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,14,fr FRA,FW,26-266,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,bc6bd723,Alassane Pléa,Mönchengladbach,False
Mönchengladbach,Freiburg,1575210600,10,fr FRA,LW,22-117,88,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,6f8cd6d0,Marcus Thuram,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,23,de GER,LW,27-140,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2903a856,Jonas Hofmann,Mönchengladbach,False
Mönchengladbach,Freiburg,1575210600,7,de GER,RW,28-292,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,dfb6490a,Patrick Herrmann,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,22,sk SVK,AM,22-083,64,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,fe888e39,László Bénes,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,6,de GER,AM,28-285,26,1,1,1,0,0,1,3,33.3,2,0,0,0,2,3,0,0,496aeede,Christoph Kramer,Mönchengladbach,False
Mönchengladbach,Freiburg,1575210600,8,ch SUI,DM,23-011,90,2,2,0,2,0,0,1,0.0,1,1,0,1,3,5,1,0,384d58d9,Denis Zakaria,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,32,de GER,DM,22-260,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,36a59ba4,Florian Neuhaus,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,25,dz ALG,LB,24-229,90,3,1,3,0,0,3,3,100.0,0,1,0,1,1,4,4,0,378825c7,Ramy Bensebaini,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,30,ch SUI,CB,23-062,90,3,2,3,0,0,0,0,,0,1,0,1,0,3,10,0,48035304,Nico Elvedi,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,24,de GER,CB,29-238,90,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,9,0,34b54da7,Tony Jantschke,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,18,at AUT,RB,27-096,90,2,2,0,2,0,2,2,100.0,0,2,1,1,0,2,3,0,4aea5077,Stefan Lainer,Mönchengladbach,True
Mönchengladbach,Freiburg,1575210600,1,ch SUI,GK,30-349,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,420c18a1,Yann Sommer,Mönchengladbach,True
Wolfsburg,Werder Bremen,1575219600,9,nl NED,FW,27-116,90,1,1,0,1,0,0,0,,0,1,0,1,0,1,2,0,c4e87b8b,Wout Weghorst,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,40,br BRA,"AM,RM",25-249,83,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,1a1033a1,João Victor Santos Sá,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,8,ch SUI,RM,28-028,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,dd669209,Renato Steffen,Wolfsburg,False
Wolfsburg,Werder Bremen,1575219600,14,ch SUI,AM,28-260,59,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,b500b384,Admir Mehmedi,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,7,hr CRO,"LW,AM",21-161,31,2,1,0,2,0,0,0,,0,1,0,1,0,2,0,0,d4a2533d,Josip Brekalo,Wolfsburg,False
Wolfsburg,Werder Bremen,1575219600,27,de GER,CM,25-188,90,3,2,2,1,0,0,2,0.0,2,0,0,0,0,3,2,0,86e119e0,Maximilian Arnold,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,23,fr FRA,"CM,LM",29-073,90,1,0,1,0,0,0,0,,0,1,0,1,2,3,1,0,e6c43eec,Josuha Guilavogui,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,15,fr FRA,"WB,LB",26-329,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,13203c45,Jérôme Roussillon,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,2,br BRA,"WB,RB",24-242,90,2,0,1,1,0,1,3,33.3,2,0,0,0,2,4,1,0,d4d0a9ad,William,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,25,us USA,CB,26-307,90,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,2,0,e27da244,John Brooks,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,5,nl NED,CB,28-018,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,5,0,fbffc4b1,Jeffrey Bruma,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,31,de GER,CB,27-193,72,3,1,1,2,0,2,3,66.7,1,2,1,1,0,3,0,0,6bd5cd5d,Robin Knoche,Wolfsburg,True
Wolfsburg,Werder Bremen,1575219600,33,de GER,RW,28-232,18,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,e5f63987,Daniel Ginczek,Wolfsburg,False
Wolfsburg,Werder Bremen,1575219600,1,be BEL,GK,27-159,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,db401046,Koen Casteels,Wolfsburg,True
Mainz 05,Eintracht Frankfurt,1575315000,21,at AUT,FW,27-260,90,1,0,0,1,0,0,1,0.0,1,4,0,4,0,1,1,0,f26834c7,Karim Onisiwo,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,7,se SWE,"FW,AM",26-054,89,1,1,1,0,0,1,2,50.0,1,3,0,3,0,1,0,0,74c7c2db,Robin Quaison,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,10,ro ROU,AM,29-147,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,61fc9685,Alexandru Maxim,Mainz 05,False
Mainz 05,Eintracht Frankfurt,1575315000,5,nl NED,"AM,CM",25-255,90,3,2,2,0,1,2,3,66.7,1,1,0,1,0,3,0,0,635f2732,Jean-Paul Boëtius,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,6,de GER,CM,29-360,56,0,0,0,0,0,0,1,0.0,1,3,1,2,1,1,2,0,33b554b7,Danny Latza,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,28,hu HUN,FW,31-358,34,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,53e07d0b,Ádám Szalai,Mainz 05,False
Mainz 05,Eintracht Frankfurt,1575315000,14,cm CMR,CM,24-129,90,1,0,0,0,1,0,0,,0,1,0,1,2,3,1,0,9ceb7642,Pierre Kunde,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,3,es ESP,WB,22-224,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0,2f3e911a,Aarón Martín,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,8,de GER,WB,23-262,90,2,2,2,0,0,0,0,,0,2,0,2,0,2,3,0,66385c46,Levin Öztunalı,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,19,sn SEN,CB,23-269,90,1,0,1,0,0,0,1,0.0,1,0,0,0,2,3,2,0,00242715,Moussa Niakhate,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,20,ch SUI,CB,23-231,90,2,2,0,2,0,1,3,33.3,2,1,1,0,2,4,3,0,3bb625ac,Edimilson Fernandes,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,4,nl NED,CB,23-044,64,2,0,2,0,0,1,3,33.3,2,1,1,0,0,2,0,0,90339309,Jerry St. Juste,Mainz 05,True
Mainz 05,Eintracht Frankfurt,1575315000,18,de GER,CB,31-138,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,a7813ac4,Daniel Brosinski,Mainz 05,False
Mainz 05,Eintracht Frankfurt,1575315000,27,de GER,GK,25-035,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5c4bf6ba,Robin Zentner,Mainz 05,True
Eintracht Frankfurt,Hertha BSC,1575660600,39,pt POR,FW,25-127,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,962e54cb,Gonçalo Paciência,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,33,pt POR,FW,24-030,83,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,3effaa34,André Silva,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,7,rs SRB,FW,20-121,7,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,95a24690,Dejan Joveljić,Eintracht Frankfurt,False
Eintracht Frankfurt,Hertha BSC,1575660600,15,jp JPN,AM,23-123,90,2,1,1,1,0,1,4,25.0,3,0,0,0,0,2,0,0,15b287da,Daichi Kamada,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,8,ch SUI,CM,22-303,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,4c6facae,Djibril Sow,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,5,ch SUI,CM,33-095,61,2,2,0,2,0,1,2,50.0,1,2,0,2,0,2,0,0,8e58987d,Gelson Fernandes,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,17,de GER,CM,29-056,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,e12b0b5b,Sebastian Rode,Eintracht Frankfurt,False
Eintracht Frankfurt,Hertha BSC,1575660600,10,rs SRB,WB,27-035,90,2,2,0,1,1,0,2,0.0,2,0,0,0,0,2,0,0,b1cd37e6,Filip Kostić,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,24,de GER,WB,26-146,90,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,5ddb8f9f,Danny da Costa,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,13,at AUT,CB,27-090,90,2,1,1,1,0,2,3,66.7,1,1,0,1,0,2,0,0,080440a4,Martin Hinteregger,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,20,jp JPN,CB,35-322,90,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,0,9ab16552,Makoto Hasebe,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,18,ml MLI,CB,23-222,90,2,1,1,1,0,1,2,50.0,1,2,1,1,3,5,3,0,c8c60119,Almamy Touré,Eintracht Frankfurt,True
Eintracht Frankfurt,Hertha BSC,1575660600,32,dk DEN,GK,27-124,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,a70b8345,Frederik Rønnow,Eintracht Frankfurt,True
RB Leipzig,Hoffenheim,1575729000,11,de GER,FW,23-276,84,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,49fe9070,Timo Werner,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,19,at AUT,FW,20-235,6,2,0,0,0,2,0,0,,0,0,0,0,0,2,0,0,be42a291,Hannes Wolf,RB Leipzig,False
RB Leipzig,Hoffenheim,1575729000,21,cz CZE,FW,23-317,60,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,2,0,5d4f7d61,Patrik Schick,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,9,dk DEN,FW,25-175,30,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,d2416c2e,Yussuf Poulsen,RB Leipzig,False
RB Leipzig,Hoffenheim,1575729000,10,se SWE,LM,28-045,65,2,2,0,1,1,1,3,33.3,2,2,0,2,0,2,0,0,9a2e0ccc,Emil Forsberg,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,18,fr FRA,LM,22-023,25,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,7c56da38,Christopher Nkunku,RB Leipzig,False
RB Leipzig,Hoffenheim,1575729000,31,de GER,CM,28-016,90,1,1,1,0,0,0,0,,0,1,1,0,3,4,1,0,dc3fa3b5,Diego Demme,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,27,at AUT,CM,22-194,90,2,1,0,2,0,0,2,0.0,2,3,0,3,1,3,1,0,c1b7847c,Konrad Laimer,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,7,at AUT,RM,25-265,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,4,0,e280527c,Marcel Sabitzer,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,23,de GER,LB,28-071,90,3,1,1,2,0,2,2,100.0,0,5,1,4,2,5,1,0,8ff2354e,Marcel Halstenberg,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,5,fr FRA,CB,21-041,90,1,1,1,0,0,0,0,,0,0,0,0,2,3,8,0,d248cd8f,Dayot Upamecano,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,13,at AUT,CB,30-203,90,1,0,1,0,0,1,1,100.0,0,3,2,1,1,2,7,0,8494acc4,Stefan Ilsanker,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,16,de GER,RB,23-187,90,2,1,0,2,0,1,3,33.3,2,1,1,0,1,3,0,0,ca8033cb,Lukas Klostermann,RB Leipzig,True
RB Leipzig,Hoffenheim,1575729000,1,hu HUN,GK,29-215,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,2,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Augsburg,Mainz 05,1575729000,24,fi FIN,FW,22-089,81,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,3eeb80e0,Fredrik Jensen,Augsburg,True
Augsburg,Mainz 05,1575729000,9,ve VEN,FW,22-120,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,229cd98a,Sergio Córdova,Augsburg,False
Augsburg,Mainz 05,1575729000,16,ch SUI,LW,21-124,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6ecbddf6,Ruben Vargas,Augsburg,True
Augsburg,Mainz 05,1575729000,23,de GER,RW,22-013,90,2,2,0,0,2,1,2,50.0,1,0,0,0,3,5,0,0,f972644c,Marco Richter,Augsburg,True
Augsburg,Mainz 05,1575729000,7,de GER,AM,29-044,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,d6862409,Florian Niederlechner,Augsburg,True
Augsburg,Mainz 05,1575729000,10,de GER,DM,35-203,90,1,0,0,0,1,1,3,33.3,2,1,1,0,2,3,2,0,f261abcb,Daniel Baier,Augsburg,True
Augsburg,Mainz 05,1575729000,8,de GER,DM,25-314,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,59e4b92e,Rani Khedira,Augsburg,True
Augsburg,Mainz 05,1575729000,14,cz CZE,DM,30-036,64,1,1,0,1,0,1,2,50.0,1,1,1,0,0,1,1,0,e7d22eae,Jan Morávek,Augsburg,False
Augsburg,Mainz 05,1575729000,31,de GER,LB,26-068,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,826e8b63,Philipp Max,Augsburg,True
Augsburg,Mainz 05,1575729000,18,hr CRO,"CB,RB",24-009,90,0,0,0,0,0,0,0,,0,3,2,1,2,2,3,0,f820504e,Tin Jedvaj,Augsburg,True
Augsburg,Mainz 05,1575729000,6,nl NED,CB,28-150,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,1025db8e,Jeffrey Gouweleeuw,Augsburg,True
Augsburg,Mainz 05,1575729000,2,ch SUI,RB,35-325,68,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,99b1d0e6,Stephan Lichtsteiner,Augsburg,True
Augsburg,Mainz 05,1575729000,19,de GER,"CB,RB",22-089,22,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,677da306,Ohis Felix Uduokhai,Augsburg,False
Augsburg,Mainz 05,1575729000,21,cz CZE,GK,27-103,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,dc366c36,Tomáš Koubek,Augsburg,True
Dortmund,Düsseldorf,1575729000,11,de GER,FW,30-190,72,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,36a3ff67,Marco Reus,Dortmund,True
Dortmund,Düsseldorf,1575729000,10,de GER,FW,27-187,18,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,9efa1d25,Mario Götze,Dortmund,False
Dortmund,Düsseldorf,1575729000,7,eng ENG,LW,19-257,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,dbf053da,Jadon Sancho,Dortmund,True
Dortmund,Düsseldorf,1575729000,23,be BEL,RW,26-253,90,3,3,0,2,1,0,0,,0,1,0,1,0,3,0,0,50871bcc,Thorgan Hazard,Dortmund,True
Dortmund,Düsseldorf,1575729000,13,pt POR,LM,25-350,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,048a1cbc,Raphaël Guerreiro,Dortmund,True
Dortmund,Düsseldorf,1575729000,19,de GER,CM,23-219,77,4,4,0,3,1,0,0,,0,0,0,0,1,5,0,0,a167537f,Julian Brandt,Dortmund,True
Dortmund,Düsseldorf,1575729000,8,de GER,CM,23-340,13,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,db4ed67b,Mahmoud Dahoud,Dortmund,False
Dortmund,Düsseldorf,1575729000,28,be BEL,CM,30-329,90,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,5dfc6ad5,Axel Witsel,Dortmund,True
Dortmund,Düsseldorf,1575729000,5,ma MAR,RM,21-033,90,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0,e42d61c7,Achraf Hakimi,Dortmund,True
Dortmund,Düsseldorf,1575729000,2,fr FRA,CB,20-187,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,a4effc55,Dan-Axel Zagadou,Dortmund,True
Dortmund,Düsseldorf,1575729000,16,ch SUI,CB,24-141,90,1,1,1,0,0,0,0,,0,1,0,1,1,2,1,0,89ac64a6,Manuel Akanji,Dortmund,True
Dortmund,Düsseldorf,1575729000,26,pl POL,CB,34-187,77,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,1,0,fe2db476,Łukasz Piszczek,Dortmund,True
Dortmund,Düsseldorf,1575729000,18,ar ARG,CB,20-315,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7c3ed041,Leonardo Balerdi,Dortmund,False
Dortmund,Düsseldorf,1575729000,1,ch SUI,GK,29-023,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9d12e142,Roman Bürki,Dortmund,True
Mönchengladbach,Bayern Munich,1575729000,10,fr FRA,"FW,LW",22-123,90,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,2,0,6f8cd6d0,Marcus Thuram,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,14,fr FRA,FW,26-272,63,2,2,1,1,0,1,3,33.3,2,1,0,1,1,3,1,0,bc6bd723,Alassane Pléa,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,7,de GER,RW,28-298,27,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,dfb6490a,Patrick Herrmann,Mönchengladbach,False
Mönchengladbach,Bayern Munich,1575729000,13,de GER,"AM,LM",31-103,84,0,0,0,0,0,0,3,0.0,3,2,1,1,1,1,0,0,7cd6badb,Lars Stindl,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,11,br BRA,AM,34-254,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,791af558,Raffael,Mönchengladbach,False
Mönchengladbach,Bayern Munich,1575729000,23,de GER,"LM,DM,RM",27-146,90,6,5,3,1,2,4,8,50.0,4,2,0,2,3,9,2,0,2903a856,Jonas Hofmann,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,22,sk SVK,RM,22-089,57,1,0,0,0,1,1,4,25.0,3,0,0,0,0,1,0,0,fe888e39,László Bénes,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,36,ch SUI,"FW,RM",22-296,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0b4f388a,Breel Embolo,Mönchengladbach,False
Mönchengladbach,Bayern Munich,1575729000,8,ch SUI,"DM,CM",23-017,90,1,0,0,1,0,1,2,50.0,1,3,2,1,5,6,2,0,384d58d9,Denis Zakaria,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,25,dz ALG,LB,24-235,90,0,0,0,0,0,0,1,0.0,1,1,0,1,7,7,5,0,378825c7,Ramy Bensebaini,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,30,ch SUI,CB,23-068,90,4,3,4,0,0,1,3,33.3,2,1,0,1,3,7,4,0,48035304,Nico Elvedi,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,28,de GER,CB,25-322,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,6,0,f521b80a,Matthias Ginter,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,18,at AUT,RB,27-102,90,3,2,2,1,0,1,5,20.0,4,2,0,2,2,5,4,0,4aea5077,Stefan Lainer,Mönchengladbach,True
Mönchengladbach,Bayern Munich,1575729000,1,ch SUI,GK,30-355,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,420c18a1,Yann Sommer,Mönchengladbach,True
Freiburg,Wolfsburg,1575729000,18,de GER,FW,31-001,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,4,0,f93e6e94,Nils Petersen,Freiburg,True
Freiburg,Wolfsburg,1575729000,9,de GER,AM,25-150,89,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,ca618d23,Lucas Höler,Freiburg,True
Freiburg,Wolfsburg,1575729000,4,de GER,AM,20-006,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,34e12499,Nico Schlotterbeck,Freiburg,False
Freiburg,Wolfsburg,1575729000,22,hu HUN,AM,22-199,87,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,bf075f6b,Roland Sallai,Freiburg,True
Freiburg,Wolfsburg,1575729000,28,kr KOR,AM,25-160,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7961f7aa,Kwon Chang-hoon,Freiburg,False
Freiburg,Wolfsburg,1575729000,27,de GER,CM,29-273,89,1,1,0,0,1,0,1,0.0,1,3,1,2,2,3,3,0,5d8e331f,Nicolas Höfler,Freiburg,True
Freiburg,Wolfsburg,1575729000,8,de GER,CM,33-054,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,482b70ad,Mike Frantz,Freiburg,False
Freiburg,Wolfsburg,1575729000,19,de GER,CM,25-249,90,1,1,0,0,1,1,2,50.0,1,1,0,1,1,2,2,0,70dcf94d,Janik Haberer,Freiburg,True
Freiburg,Wolfsburg,1575729000,30,de GER,WB,26-282,90,1,0,0,1,0,1,2,50.0,1,3,2,1,0,1,1,0,8593f88c,Christian Günter,Freiburg,True
Freiburg,Wolfsburg,1575729000,7,fr FRA,WB,29-168,90,2,1,1,1,0,1,4,25.0,3,0,0,0,1,3,4,0,088ca1bd,Jonathan Schmid,Freiburg,True
Freiburg,Wolfsburg,1575729000,23,de GER,CB,26-114,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,6,0,699fb8db,Dominique Heintz,Freiburg,True
Freiburg,Wolfsburg,1575729000,25,de GER,CB,23-143,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,0,ea6bc03a,Robin Koch,Freiburg,True
Freiburg,Wolfsburg,1575729000,5,de GER,CB,28-298,90,3,2,2,1,0,1,1,100.0,0,1,0,1,0,3,6,0,25ab9c9c,Manuel Gulde,Freiburg,True
Freiburg,Wolfsburg,1575729000,26,nl NED,GK,26-177,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,a92ab7be,Mark Flekken,Freiburg,True
Bayer Leverkusen,Schalke 04,1575739800,13,ar ARG,FW,27-060,90,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,2,0,834d0be5,Lucas Alario,Bayer Leverkusen,True
Bayer Leverkusen,Schalke 04,1575739800,9,jm JAM,LW,22-120,59,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,3a233281,Leon Bailey,Bayer Leverkusen,True
Bayer Leverkusen,Schalke 04,1575739800,19,fr FRA,LW,20-153,31,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,aeed5c06,Moussa Diaby,Bayer Leverkusen,False
Bayer Leverkusen,Schalke 04,1575739800,38,de GER,RW,29-243,78,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,bee0bab1,Karim Bellarabi,Bayer Leverkusen,True
Bayer Leverkusen,Schalke 04,1575739800,31,de GER,RW,27-130,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,64f69877,Kevin Volland,Bayer Leverkusen,False
Bayer Leverkusen,Schalke 04,1575739800,29,de GER,AM,20-179,70,1,0,1,0,0,1,1,100.0,0,2,0,2,0,1,0,0,fed7cb61,Kai Havertz,Bayer Leverkusen,True
Bayer Leverkusen,Schalke 04,1575739800,11,de GER,AM,23-041,20,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,555d5edd,Nadiem Amiri,Bayer Leverkusen,False
Bayer Leverkusen,Schalke 04,1575739800,15,at AUT,DM,31-339,90,6,2,2,4,0,1,2,50.0,1,4,0,4,0,6,0,0,69374ff5,Julian Baumgartlinger,Bayer Leverkusen,True
Bayer Leverkusen,Schalke 04,1575739800,20,cl CHI,DM,30-234,90,5,3,0,5,0,2,8,25.0,6,1,0,1,1,6,0,0,56413b1f,Charles Aránguiz,Bayer Leverkusen,True
Bayer Leverkusen,Schalke 04,1575739800,18,br BRA,LB,26-140,90,10,6,6,2,2,5,6,83.3,1,2,0,2,3,13,1,0,f9acca3a,Wendell,Bayer Leverkusen,True
Bayer Leverkusen,Schalke 04,1575739800,5,de GER,CB,30-224,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,070ec0b1,Sven Bender,Bayer Leverkusen,True
