home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Braga,Vitória Guimarães,1593115200,47,pt POR,RB,27-040,90,0,0,0,0,0,0,0,0,67,1,1,1,0.0,0.0,0.2,3,1,50,57,87.7,4,39,2,1,0,12dcbdcc,Ricardo Esgaio,Braga,True
Braga,Vitória Guimarães,1593115200,1,br BRA,GK,27-342,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,25,30,83.3,0,13,0,0,0,ef3909cd,Matheus,Braga,True
Belenenses SAD,Sporting CP,1593195300,30,co COL,FW,23-074,67,0,0,0,0,3,1,0,0,45,1,0,0,0.1,0.1,0.0,3,0,27,35,77.1,3,33,4,1,1,0f714df2,Mateo Cassierra,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,50,gn GUI,FW,28-071,23,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,5,0,0,0,6d51e7cd,Alhassane Keita,Belenenses SAD,False
Belenenses SAD,Sporting CP,1593195300,77,pt POR,AM,31-047,90,0,0,0,0,2,0,0,0,28,2,0,2,0.1,0.1,0.0,0,0,8,16,50.0,1,14,4,6,3,f1317091,Marco Matias,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,7,pt POR,AM,31-292,67,1,0,0,0,1,1,0,0,20,1,1,0,0.5,0.5,0.0,1,0,11,14,78.6,0,7,2,1,0,41d84fed,Licá,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,14,br BRA,AM,28-019,23,0,0,0,0,1,1,1,0,13,0,0,0,0.0,0.0,0.0,2,0,10,11,90.9,2,9,1,1,1,10fe3d3b,Dieguinho,Belenenses SAD,False
Belenenses SAD,Sporting CP,1593195300,26,pt POR,CM,31-116,60,0,0,0,0,1,0,1,0,38,1,0,0,0.0,0.0,0.0,2,0,29,33,87.9,7,19,0,1,0,4e6642e1,André Santos,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,31,pt POR,CM,21-087,30,0,0,0,0,0,0,0,0,20,1,0,2,0.0,0.0,0.0,0,0,12,16,75.0,4,9,0,0,0,c9b8fc6c,Nuno Pina,Belenenses SAD,False
Belenenses SAD,Sporting CP,1593195300,6,ao ANG,CM,21-112,77,0,0,0,0,2,0,0,0,54,4,1,2,0.1,0.1,0.0,1,0,38,44,86.4,8,31,0,1,1,b9392438,Show,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,75,pt POR,CM,22-331,13,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,9,0,1,0,00fc3cfb,Robinho Vieira,Belenenses SAD,False
Belenenses SAD,Sporting CP,1593195300,25,pt POR,WB,19-032,90,0,1,0,0,0,0,1,0,45,4,4,1,0.0,0.0,0.5,2,1,20,29,69.0,2,20,2,0,0,c5c22733,Nilton Varela,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,13,pt POR,WB,24-330,77,0,0,0,0,0,0,0,0,51,1,1,1,0.0,0.0,0.0,2,0,29,47,61.7,4,21,0,0,0,9c14a96b,Tiago Esgaio,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,23,pt POR,WB,21-260,13,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,5,6,83.3,1,5,1,0,0,32044ced,Diogo Calila,Belenenses SAD,False
Belenenses SAD,Sporting CP,1593195300,12,pt POR,CB,30-267,90,0,0,0,0,1,0,0,0,49,4,4,1,0.0,0.0,0.1,3,0,21,39,53.8,1,22,0,0,0,bd9be778,Rúben Lima,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,66,pt POR,CB,32-216,90,0,0,0,0,0,0,0,0,61,1,3,1,0.0,0.0,0.0,2,0,46,49,93.9,5,31,0,0,0,c3c41f8c,Nuno Miguel Prata Coelho,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,21,za RSA,CB,26-083,90,0,0,0,0,0,0,0,0,60,1,1,1,0.0,0.0,0.0,1,0,46,53,86.8,3,31,0,0,0,a1ba943c,Thibang Phete,Belenenses SAD,True
Belenenses SAD,Sporting CP,1593195300,16,bf BFA,GK,23-254,90,0,0,0,0,0,0,1,0,33,0,0,0,0.0,0.0,0.0,0,0,20,29,69.0,0,17,0,1,1,faf873a7,Hervé Koffi,Belenenses SAD,True
Boavista,Santa Clara,1593374400,39,br BRA,FW,31-012,80,0,0,0,0,0,0,1,0,21,2,0,1,0.0,0.0,0.1,3,1,7,15,46.7,0,8,2,0,0,46fa8966,Cassiano,Boavista,True
Boavista,Santa Clara,1593374400,19,rs SRB,FW,27-316,10,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.2,2,0,4,5,80.0,2,2,0,1,0,ca3e2783,Nikola Stojiljković,Boavista,False
Boavista,Santa Clara,1593374400,21,py PAR,"LW,RW",19-141,89,0,0,0,0,1,0,0,0,38,0,1,1,0.0,0.0,0.0,1,0,17,23,73.9,2,18,3,4,3,5f7d6d59,Fernando David Cardozo,Boavista,True
Boavista,Santa Clara,1593374400,22,pt POR,"CB,AM",39-043,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,cd7325e1,Ricardo Costa,Boavista,False
Boavista,Santa Clara,1593374400,8,br BRA,RW,27-059,75,0,0,0,0,2,0,0,0,33,2,0,1,0.1,0.1,0.0,2,0,22,26,84.6,1,23,2,1,1,fd53959e,Gustavo Sauer,Boavista,True
Boavista,Santa Clara,1593374400,4,ng NGA,"DM,CM",28-352,15,0,0,0,0,1,1,0,0,10,0,1,0,0.0,0.0,0.0,0,0,5,7,71.4,1,1,0,0,0,284b5f0d,Nwankwo Obiora,Boavista,False
Boavista,Santa Clara,1593374400,14,es ESP,AM,32-100,75,0,1,0,0,2,0,0,0,37,0,0,1,0.1,0.1,0.4,4,1,24,33,72.7,2,19,4,2,1,9b878773,Alberto Bueno,Boavista,True
Boavista,Santa Clara,1593374400,91,pt POR,"LW,RM",23-130,15,0,0,0,0,1,0,0,0,4,0,0,0,0.2,0.2,0.0,1,0,0,3,0.0,0,7,1,1,1,2d9f280e,Heriberto Tavares,Boavista,False
Boavista,Santa Clara,1593374400,88,gh GHA,DM,21-027,90,0,0,0,0,0,0,1,0,55,0,0,0,0.0,0.0,0.0,1,0,44,53,83.0,3,21,0,0,0,e7ad4afd,Yaw Ackah,Boavista,True
Boavista,Santa Clara,1593374400,30,br BRA,"DM,AM",23-172,89,0,0,0,0,0,0,1,0,46,2,0,1,0.0,0.0,0.0,4,0,30,37,81.1,2,22,1,1,1,2d215840,Paulinho,Boavista,True
Boavista,Santa Clara,1593374400,9,ao ANG,LM,36-009,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,04dcba53,Mateus Galiano da Costa,Boavista,False
Boavista,Santa Clara,1593374400,6,br BRA,LB,23-039,90,0,0,0,0,0,0,0,0,63,0,0,1,0.0,0.0,0.0,1,0,46,59,78.0,2,26,0,0,0,63969d01,Marlon,Boavista,True
Boavista,Santa Clara,1593374400,3,br BRA,CB,29-236,90,1,0,0,0,2,1,0,0,55,0,2,3,0.4,0.4,0.0,0,0,34,40,85.0,0,19,0,0,0,83cc1853,Lucas Tagliapietra,Boavista,True
Boavista,Santa Clara,1593374400,18,br BRA,CB,28-223,90,0,0,0,0,0,0,0,0,87,1,0,0,0.0,0.0,0.0,0,0,59,77,76.6,4,44,0,2,2,d8b87439,Fabiano Leismann,Boavista,True
Boavista,Santa Clara,1593374400,17,pt POR,RB,27-119,90,0,0,0,0,3,0,0,0,62,1,2,2,0.1,0.1,0.0,1,0,32,48,66.7,3,24,0,0,0,d96144c9,Carraça,Boavista,True
Boavista,Santa Clara,1593374400,90,br BRA,GK,29-239,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,2,0,12,27,44.4,0,12,0,0,0,e8918589,Helton Leite,Boavista,True
Aves,Moreirense,1593446400,90,pt POR,FW,21-091,83,0,0,0,0,2,1,0,0,14,0,0,1,0.2,0.2,0.0,0,0,6,7,85.7,1,6,0,1,0,831c8326,Pedro Soares,Aves,True
Aves,Moreirense,1593446400,18,gh GHA,FW,20-097,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,3,3,100.0,0,2,1,0,0,825fc1da,Kelvin Boateng,Aves,False
Aves,Moreirense,1593446400,23,ir IRN,"FW,LM",26-274,90,0,0,0,0,4,0,0,0,24,0,0,0,0.2,0.2,0.0,1,0,6,12,50.0,1,19,4,3,3,31d78bff,Mehrdad Mohammadi,Aves,True
Aves,Moreirense,1593446400,45,cv CPV,"LM,RM",22-288,90,0,0,0,0,1,0,0,0,26,0,0,0,0.0,0.0,0.1,1,0,8,15,53.3,1,17,2,5,1,502d1aa5,José Varela,Aves,True
Aves,Moreirense,1593446400,55,ao ANG,CM,24-281,63,0,0,0,0,0,0,1,0,33,4,2,0,0.0,0.0,0.1,0,0,22,24,91.7,4,22,0,0,0,ed761e9b,Estrela,Aves,True
Aves,Moreirense,1593446400,20,gw GNB,CM,21-197,27,0,0,0,0,1,0,0,0,27,2,0,0,0.0,0.0,0.1,5,0,20,22,90.9,2,20,1,0,0,4d081554,Zidane Banjaqui,Aves,False
Aves,Moreirense,1593446400,29,br BRA,CM,25-362,90,0,0,0,0,0,0,0,0,51,1,1,1,0.0,0.0,0.0,2,0,35,46,76.1,3,28,0,3,3,56077210,Claudio Falcão,Aves,True
Aves,Moreirense,1593446400,27,pt POR,RM,24-112,63,0,0,0,0,1,0,0,0,28,2,1,2,0.1,0.1,0.0,4,0,6,16,37.5,0,22,4,8,5,f1cc4c01,Rúben Macedo,Aves,True
Aves,Moreirense,1593446400,14,td CHA,"FW,RM",23-159,27,0,0,0,0,2,1,0,0,7,0,0,0,0.1,0.1,0.0,0,0,1,3,33.3,0,4,0,0,0,ae546ee9,Marius Mouandilmadji,Aves,False
Aves,Moreirense,1593446400,19,pt POR,LB,22-102,83,0,0,0,0,0,0,0,0,52,2,0,0,0.0,0.0,0.1,3,0,33,48,68.8,2,20,2,0,0,eef2d8ce,Ricardo Mangas,Aves,True
Aves,Moreirense,1593446400,25,pt POR,LB,27-175,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,4,50.0,0,3,0,0,0,f51edbf3,Afonso Figueiredo,Aves,False
Aves,Moreirense,1593446400,32,ao ANG,CB,26-276,90,0,0,0,0,0,0,0,0,53,1,2,0,0.0,0.0,0.0,2,0,36,47,76.6,4,28,1,1,1,39d8474f,Jonathan Buatu Mananga,Aves,True
Aves,Moreirense,1593446400,15,sn SEN,CB,26-203,90,0,0,0,0,1,0,0,0,51,2,1,1,0.0,0.0,0.0,1,0,33,42,78.6,2,28,0,0,0,f85458cf,Oumar Diakhite,Aves,True
Aves,Moreirense,1593446400,96,cm CMR,RB,23-296,83,0,0,0,0,1,1,0,0,47,1,2,0,0.0,0.0,0.1,2,0,32,39,82.1,2,20,0,0,0,77f55dd8,Arthur Yamga,Aves,True
Aves,Moreirense,1593446400,13,br BRA,RB,29-160,7,0,0,0,0,0,0,1,0,11,0,1,0,0.0,0.0,0.0,0,0,5,8,62.5,1,7,2,2,1,293c1ea6,Jaílson Araújo,Aves,False
Aves,Moreirense,1593446400,12,br BRA,GK,30-049,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,10,21,47.6,0,10,0,0,0,041515c5,Fábio Szymonek,Aves,True
Marítimo,Benfica,1593450000,9,br BRA,FW,29-030,83,1,0,0,0,1,1,1,0,26,1,0,0,0.8,0.8,0.0,0,0,11,16,68.8,0,13,2,0,0,5db20508,Rodrigo Pinho,Marítimo,True
Marítimo,Benfica,1593450000,96,co COL,FW,24-123,7,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,3,0,0,0,5aee3078,Diego Moreno,Marítimo,False
Marítimo,Benfica,1593450000,12,pt POR,AM,33-076,68,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,0,0,16,20,80.0,1,16,0,0,0,95469c7f,Edgar Costa,Marítimo,True
Marítimo,Benfica,1593450000,10,br BRA,RM,29-044,22,0,0,0,0,1,0,0,0,4,0,0,2,0.1,0.1,0.0,0,0,1,1,100.0,0,0,0,0,0,7c976f7a,Getterson,Marítimo,False
Marítimo,Benfica,1593450000,8,ar ARG,"AM,LM",27-086,75,1,0,0,0,1,1,0,0,34,2,0,1,0.5,0.5,0.0,1,0,15,21,71.4,1,16,1,2,0,45de2ad4,Jorge Correa,Marítimo,True
Marítimo,Benfica,1593450000,95,cm CMR,LM,26-206,15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,0,0,0,2986e65c,Diederrick Joel,Marítimo,False
Marítimo,Benfica,1593450000,44,hr CRO,CM,28-058,90,0,0,0,0,1,0,0,0,38,1,2,2,0.0,0.0,0.0,0,0,25,31,80.6,3,21,0,0,0,43cec161,Josip Vuković,Marítimo,True
Marítimo,Benfica,1593450000,60,pt POR,CM,20-069,90,0,0,0,0,0,0,0,0,50,3,1,0,0.0,0.0,0.0,1,0,32,39,82.1,3,25,0,1,0,78362f0a,Pedro Pelágio,Marítimo,True
Marítimo,Benfica,1593450000,45,pt POR,"WB,LB",27-358,90,0,0,0,0,0,0,1,0,46,0,1,1,0.0,0.0,0.0,0,0,24,31,77.4,0,16,0,0,0,8c014897,Fábio China,Marítimo,True
Marítimo,Benfica,1593450000,31,gw GNB,"WB,RB",26-043,90,0,2,0,0,0,0,0,0,44,0,0,1,0.0,0.0,1.3,5,2,30,36,83.3,2,23,5,7,6,d9b9b71a,Eulânio Ângelo Chipela Gomes,Marítimo,True
Marítimo,Benfica,1593450000,25,br BRA,"CB,DM",28-069,90,0,0,0,0,0,0,0,0,49,3,1,0,0.0,0.0,0.0,0,0,22,35,62.9,0,20,0,0,0,bee587c0,Rene Santos,Marítimo,True
Marítimo,Benfica,1593450000,5,mz MOZ,CB,32-005,90,0,0,0,0,1,0,0,0,36,2,0,3,0.0,0.0,0.0,0,0,19,23,82.6,0,13,0,0,0,edd65ae0,Zainadine Júnior,Marítimo,True
Marítimo,Benfica,1593450000,15,rs SRB,CB,24-161,90,0,0,0,0,0,0,1,0,31,0,4,1,0.0,0.0,0.0,0,0,15,17,88.2,0,8,0,0,0,dac43183,Dejan Kerkez,Marítimo,True
Marítimo,Benfica,1593450000,1,ir IRN,GK,27-064,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,16,41,39.0,0,14,0,0,0,375d09c9,Amir Abedzadeh,Marítimo,True
Paços de Ferreira,Porto,1593461700,99,br BRA,FW,26-246,70,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,7,9,77.8,1,9,0,0,0,dbec03ba,Douglas Tanque,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,24,fr FRA,FW,23-300,20,0,0,0,0,0,0,0,0,18,2,0,1,0.0,0.0,0.0,0,0,8,14,57.1,2,9,0,0,0,8c410668,Lamine Diaby,Paços de Ferreira,False
Paços de Ferreira,Porto,1593461700,10,pt POR,FW,27-192,90,0,0,0,0,3,0,0,0,67,2,0,0,0.1,0.1,0.6,7,0,45,60,75.0,8,48,4,1,1,26966f24,Pedro Filipe Barbosa Moreira,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,17,pt POR,LM,23-085,59,0,0,0,0,1,1,1,0,23,0,0,1,0.0,0.0,0.0,1,0,13,17,76.5,2,17,2,3,2,6407ce4d,Hélder Ferreira,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,20,pt POR,LM,27-083,31,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,2,0,7,11,63.6,1,9,1,1,1,e84057ed,Adriano Castanheira,Paços de Ferreira,False
Paços de Ferreira,Porto,1593461700,22,br BRA,CM,34-360,70,0,0,0,0,2,1,0,0,38,3,0,0,0.5,0.5,0.0,2,0,25,29,86.2,4,23,2,2,2,296f0b3f,Luíz Carlos,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,7,br BRA,CM,24-347,20,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,3,9,33.3,0,8,2,1,1,4447f575,Denílson,Paços de Ferreira,False
Paços de Ferreira,Porto,1593461700,46,ca CAN,CM,23-191,90,0,0,0,0,0,0,1,0,64,3,0,0,0.0,0.0,0.1,2,0,44,53,83.0,10,38,1,1,1,577efaec,Stephen Eustáquio,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,42,pt POR,RM,28-296,58,0,0,0,0,1,0,0,0,16,1,0,0,0.1,0.1,0.0,0,0,6,13,46.2,1,9,1,2,2,ebc533e5,João Amaral,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,9,br BRA,RM,27-340,32,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,1,6,2,0,0,31737d6f,Zé Uilton,Paços de Ferreira,False
Paços de Ferreira,Porto,1593461700,5,md MDA,LB,22-165,90,0,0,0,0,0,0,0,0,60,4,3,0,0.0,0.0,0.0,2,0,34,50,68.0,6,32,2,0,0,6c249ea7,Oleg Reabciuk,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,26,br BRA,CB,26-063,90,0,0,0,0,0,0,0,0,50,0,3,1,0.0,0.0,0.0,0,0,38,41,92.7,3,33,0,0,0,276127e4,Maracás,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,44,br BRA,CB,30-338,90,0,0,0,0,3,0,1,0,65,1,2,1,0.1,0.1,0.0,2,0,40,53,75.5,3,38,0,0,0,15a5e48c,Marcelo dos Santos Ferreira,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,21,pt POR,RB,24-099,90,0,0,0,0,1,1,0,0,66,3,0,0,0.0,0.0,0.0,1,0,26,54,48.1,5,28,5,2,0,4851e9ca,Jorge Fernando Santos Silva,Paços de Ferreira,True
Paços de Ferreira,Porto,1593461700,87,pt POR,GK,30-154,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,19,26,73.1,0,20,0,0,0,e7f558ff,Ricardo Ribeiro,Paços de Ferreira,True
Famalicão,Portimonense,1593532800,19,es ESP,FW,23-000,90,0,0,0,0,6,1,0,0,21,0,0,0,0.3,0.3,0.0,2,0,7,9,77.8,2,9,0,0,0,f3945e07,Toni Martínez,Famalicão,True
Famalicão,Portimonense,1593532800,10,pt POR,LW,25-191,45,0,0,0,0,0,0,0,0,17,1,1,0,0.0,0.0,0.6,1,0,13,15,86.7,1,12,1,0,0,656a96c6,Rúben Lameiras,Famalicão,True
Famalicão,Portimonense,1593532800,40,sn SEN,LB,24-205,45,0,0,0,0,0,0,0,0,34,4,0,1,0.0,0.0,0.0,1,0,18,28,64.3,1,13,1,0,0,166a981d,Racine Coly,Famalicão,False
Famalicão,Portimonense,1593532800,17,pt POR,RW,23-145,90,0,0,0,0,2,1,0,0,33,5,0,0,0.1,0.1,0.2,2,0,13,23,56.5,2,23,1,0,0,f4b52308,Diogo Gonçalves,Famalicão,True
Famalicão,Portimonense,1593532800,11,pt POR,"AM,LW",26-342,76,0,0,0,0,2,0,1,0,31,2,0,0,0.1,0.1,0.0,2,0,15,24,62.5,1,22,1,2,2,fb5022e4,Fábio Martins,Famalicão,True
Famalicão,Portimonense,1593532800,33,br BRA,AM,22-222,14,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,0,0,faf30cda,Anderson,Famalicão,False
Famalicão,Portimonense,1593532800,28,pt POR,"DM,LW,AM",22-002,90,0,0,0,0,3,2,0,0,61,2,0,1,0.7,0.7,0.2,7,0,40,53,75.5,6,30,3,2,2,c275947b,Pedro Gonçalves,Famalicão,True
Famalicão,Portimonense,1593532800,69,rs SRB,DM,22-105,69,0,0,0,0,1,1,0,0,39,2,0,0,0.1,0.1,0.1,3,0,29,33,87.9,4,29,1,1,0,faed84db,Uroš Račić,Famalicão,True
Famalicão,Portimonense,1593532800,7,br BRA,"LW,DM",25-185,21,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.0,0,0,8,14,57.1,0,12,1,2,1,8eebb330,Walterson,Famalicão,False
Famalicão,Portimonense,1593532800,32,es ESP,LB,22-235,45,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,0,0,19,22,86.4,0,13,0,1,0,ae852b7d,Álex Centelles,Famalicão,True
Famalicão,Portimonense,1593532800,12,pt POR,"DM,LW",20-092,45,0,0,0,0,0,0,1,0,38,1,1,0,0.0,0.0,0.1,1,0,26,32,81.3,5,20,2,0,0,065c8786,Gustavo Assuncao,Famalicão,False
Famalicão,Portimonense,1593532800,23,pt POR,CB,29-092,90,0,0,0,0,0,0,1,0,81,2,2,1,0.0,0.0,0.0,2,0,59,73,80.8,4,50,4,0,0,390ab439,Roderick Miranda,Famalicão,True
Famalicão,Portimonense,1593532800,18,ar ARG,CB,20-006,45,0,0,0,0,0,0,0,0,32,1,0,0,0.0,0.0,0.0,0,0,27,32,84.4,3,23,3,0,0,f7c491f1,Nehuén Pérez,Famalicão,True
Famalicão,Portimonense,1593532800,15,br BRA,CB,21-287,45,0,0,0,0,0,0,1,0,37,1,3,0,0.0,0.0,0.1,1,0,32,33,97.0,4,21,1,0,0,9c026a2f,Riccieli,Famalicão,False
Famalicão,Portimonense,1593532800,2,pt POR,RB,30-175,90,0,0,0,0,0,0,0,0,52,1,1,1,0.0,0.0,0.0,2,0,34,43,79.1,7,31,4,0,0,8d82551b,Ivo Pinto,Famalicão,True
Famalicão,Portimonense,1593532800,26,br BRA,GK,29-066,90,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,0,0,21,30,70.0,0,17,0,0,0,fd7383b8,Vaná,Famalicão,True
Vitória Guimarães,Vitória Setúbal,1593540900,96,br BRA,FW,24-098,64,0,0,0,0,1,0,0,0,19,0,0,1,0.0,0.0,0.0,1,0,10,12,83.3,1,9,1,2,1,d9b89391,Bruno Duarte,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,27,bf BFA,FW,20-187,26,1,0,0,0,2,1,0,0,10,1,0,1,0.1,0.1,0.0,2,1,5,5,100.0,2,7,2,1,1,6578600f,Abou Ouattara,Vitória Guimarães,False
Vitória Guimarães,Vitória Setúbal,1593540900,8,nl NED,LW,28-042,64,0,0,0,0,2,0,0,0,31,1,1,0,0.1,0.1,0.0,3,0,18,24,75.0,3,21,4,3,0,82b2a290,Ola John,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,91,br BRA,LW,29-117,26,0,0,0,0,4,1,0,0,16,1,0,0,0.4,0.4,0.1,4,0,7,10,70.0,1,10,0,1,0,b0c12a65,Davidson da Luz Pereira,Vitória Guimarães,False
Vitória Guimarães,Vitória Setúbal,1593540900,23,eng ENG,RW,21-210,85,1,0,0,0,2,2,0,0,49,0,0,1,0.1,0.1,0.1,5,2,24,35,68.6,5,35,2,8,3,57760e66,Marcus Edwards,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,16,pt POR,RW,25-058,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.1,1,0,1,1,100.0,0,1,0,0,0,c738a5ec,Rochinha,Vitória Guimarães,False
Vitória Guimarães,Vitória Setúbal,1593540900,88,pt POR,LM,23-041,45,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.1,2,0,32,37,86.5,4,28,0,0,0,20df3aaf,Pedro Rodrigues,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,28,fr FRA,LM,23-033,45,0,0,0,0,2,1,0,0,31,0,0,0,0.1,0.1,0.0,0,0,20,28,71.4,3,21,1,0,0,854a2041,Denis-Will Poha,Vitória Guimarães,False
Vitória Guimarães,Vitória Setúbal,1593540900,24,ng NGA,CM,27-034,90,0,1,0,0,3,0,0,0,58,4,4,2,0.2,0.2,0.1,3,0,38,47,80.9,9,29,1,1,1,5e9fa5c9,Mikel Agu,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,11,pt POR,RM,30-309,80,0,0,0,1,1,0,0,0,31,1,0,0,0.8,0.0,0.1,3,0,21,26,80.8,6,29,3,1,1,9f31b1d3,André André,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,70,pt POR,RM,20-031,10,0,0,0,0,1,0,0,0,5,0,0,1,0.1,0.1,0.0,0,0,3,3,100.0,1,2,1,0,0,e6697917,Domingos André Ribeiro Almeida,Vitória Guimarães,False
Vitória Guimarães,Vitória Setúbal,1593540900,29,dz ALG,LB,30-147,90,0,0,0,0,0,0,0,0,82,3,1,2,0.0,0.0,0.0,3,0,55,71,77.5,6,47,3,1,0,6bfb4303,Florent Hanin,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,37,pk PAK,CB,22-156,90,0,0,0,0,0,0,0,0,66,0,0,1,0.0,0.0,0.0,0,0,53,59,89.8,2,48,0,1,1,9b07031d,Easah Suliman,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,3,pt POR,CB,27-147,90,0,0,0,0,0,0,0,0,47,1,0,0,0.0,0.0,0.1,1,0,40,44,90.9,6,37,0,0,0,0adc7748,Frederico Venâncio,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,17,ml MLI,RB,25-060,90,0,0,0,0,0,0,0,0,61,1,2,2,0.0,0.0,0.1,6,0,37,49,75.5,3,37,7,4,2,6388e356,Falaye Sacko,Vitória Guimarães,True
Vitória Guimarães,Vitória Setúbal,1593540900,1,br BRA,GK,37-113,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,21,29,72.4,0,19,0,0,0,e961d3ac,Douglas,Vitória Guimarães,True
Rio Ave,Braga,1593549000,99,ir IRN,FW,27-348,89,2,1,1,1,5,2,0,0,36,0,0,0,1.7,1.2,0.0,1,0,13,21,61.9,1,20,2,1,0,4c2a5d34,Mehdi Taremi,Rio Ave,True
Rio Ave,Braga,1593549000,9,pt POR,FW,32-298,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,3a3391e1,Bruno Moreira,Rio Ave,False
Rio Ave,Braga,1593549000,10,br BRA,FW,26-058,89,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,2,0,15,20,75.0,1,18,1,2,0,69b107a3,Diego Lopes,Rio Ave,True
Rio Ave,Braga,1593549000,45,br BRA,FW,21-166,1,0,0,0,0,1,0,0,0,4,0,0,1,0.1,0.1,0.0,1,1,1,1,100.0,0,0,0,0,0,65a46811,Leandro Silva,Rio Ave,False
Rio Ave,Braga,1593549000,57,ao ANG,LM,23-353,65,1,0,0,0,3,2,0,0,30,1,0,1,0.2,0.2,0.0,4,3,16,20,80.0,4,20,3,3,3,c69656cd,Gelson,Rio Ave,True
Rio Ave,Braga,1593549000,21,pt POR,LM,26-111,25,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.3,3,0,9,11,81.8,3,8,2,3,3,7a854622,Carlos Mané,Rio Ave,False
