home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Athletic Club,Sevilla,1604157300,16,es ESP,RB,34-345,90,0,0,0,0,0,0,1,0,66,0,1,0,0.0,0.0,0.4,2,0,44,61,72.1,4,39,2,0,0,3f10bd22,Jesús Navas,Sevilla,True
Athletic Club,Sevilla,1604157300,13,ma MAR,GK,29-209,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,20,29,69.0,0,17,0,0,0,f6798fc3,Yassine Bounou,Sevilla,True
Osasuna,Atlético Madrid,1604165400,7,pt POR,FW,20-356,84,2,0,1,2,2,1,0,0,43,0,0,0,1.7,0.1,0.0,4,1,28,32,87.5,4,24,1,4,2,8aafd64f,João Félix,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,5,uy URU,"RM,FW",24-263,6,1,0,0,0,1,1,0,0,2,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,1,0,0,0,52611641,Lucas Torreira,Atlético Madrid,False
Osasuna,Atlético Madrid,1604165400,10,ar ARG,FW,25-236,85,0,1,0,0,3,1,0,0,52,0,1,0,0.6,0.5,0.1,3,2,30,37,81.1,3,24,2,6,4,01eb744d,Ángel Correa,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,11,fr FRA,"LM,FW",24-354,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,1,0,0,0,4dbd0916,Thomas Lemar,Atlético Madrid,False
Osasuna,Atlético Madrid,1604165400,20,es ESP,LM,30-364,89,0,0,0,0,1,0,0,0,63,1,1,1,0.4,0.4,0.0,2,1,46,53,86.8,5,42,2,1,1,db750822,Vitolo,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,18,br BRA,"CB,LM",31-168,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,51a3c4c8,Felipe,Atlético Madrid,False
Osasuna,Atlético Madrid,1604165400,6,es ESP,CM,28-297,90,0,0,0,0,1,1,1,0,85,1,1,1,0.1,0.1,0.8,5,0,70,79,88.6,9,45,1,1,1,55126f3b,Koke,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,16,mx MEX,CM,30-195,90,0,0,0,0,0,0,0,0,96,3,4,1,0.0,0.0,0.0,0,0,69,82,84.1,2,46,0,0,0,a8542814,Héctor Herrera,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,14,es ESP,"RM,FW",25-275,90,0,0,0,0,0,0,1,0,51,4,2,1,0.0,0.0,0.1,2,0,27,34,79.4,6,23,4,3,1,02c15616,Marcos Llorente,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,22,es ESP,LB,25-135,90,0,0,0,0,0,0,0,0,80,1,1,0,0.0,0.0,0.0,0,0,59,73,80.8,7,36,0,0,0,555f3a0b,Mario Hermoso,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,2,uy URU,CB,25-285,90,0,0,0,0,0,0,0,0,52,1,0,0,0.0,0.0,0.0,0,0,35,46,76.1,1,23,0,0,0,f0da930c,José María Giménez,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,15,me MNE,CB,29-297,90,0,0,0,0,0,0,0,0,75,1,2,0,0.0,0.0,0.0,2,1,42,62,67.7,2,38,0,0,0,f6ac68c1,Stefan Savić,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,23,eng ENG,RB,30-042,90,0,1,0,0,1,1,0,0,66,3,3,0,0.1,0.1,0.1,2,1,42,54,77.8,7,26,1,0,0,21512407,Kieran Trippier,Atlético Madrid,True
Osasuna,Atlético Madrid,1604165400,13,si SVN,GK,27-298,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,24,40,60.0,0,19,0,0,0,ee8508c0,Jan Oblak,Atlético Madrid,True
Alavés,Barcelona,1604174400,7,fr FRA,FW,29-224,90,1,0,0,0,2,1,0,0,50,3,0,0,0.3,0.3,0.0,4,0,31,36,86.1,2,24,3,0,0,df69b544,Antoine Griezmann,Barcelona,True
Alavés,Barcelona,1604174400,22,es ESP,LW,18-000,77,0,0,0,0,4,1,0,0,54,1,1,1,0.5,0.5,0.2,4,1,33,38,86.8,1,38,6,8,2,0ba976e4,Ansu Fati,Barcelona,True
Alavés,Barcelona,1604174400,9,dk DEN,LW,29-148,13,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,fd771f95,Martin Braithwaite,Barcelona,False
Alavés,Barcelona,1604174400,11,fr FRA,RW,23-169,45,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,18,23,78.3,1,23,3,5,2,b19db005,Ousmane Dembélé,Barcelona,True
Alavés,Barcelona,1604174400,17,pt POR,RW,20-307,45,0,0,0,0,2,0,0,0,46,0,0,0,0.1,0.1,0.0,2,0,34,41,82.9,2,29,2,2,1,77e39b04,Francisco Trincão,Barcelona,False
Alavés,Barcelona,1604174400,10,ar ARG,AM,33-129,90,0,0,0,0,10,4,1,0,88,1,0,0,0.6,0.6,0.2,9,0,52,68,76.5,5,62,7,15,12,d70ce98e,Lionel Messi,Barcelona,True
Alavés,Barcelona,1604174400,21,nl NED,"CB,DM",23-172,90,0,0,0,0,1,0,0,0,109,1,0,1,0.1,0.1,0.0,2,0,97,104,93.3,11,73,6,1,1,1bacc518,Frenkie de Jong,Barcelona,True
Alavés,Barcelona,1604174400,5,es ESP,DM,32-107,45,0,0,0,0,0,0,1,0,50,0,0,0,0.0,0.0,0.0,3,0,42,48,87.5,4,20,0,1,1,5ab0ea87,Sergio Busquets,Barcelona,True
Alavés,Barcelona,1604174400,8,ba BIH,DM,30-212,45,0,0,0,0,2,1,0,0,94,3,0,1,0.1,0.1,0.1,7,0,79,88,89.8,10,46,4,0,0,ad6df2d5,Miralem Pjanić,Barcelona,False
Alavés,Barcelona,1604174400,18,es ESP,LB,31-224,68,0,0,0,0,0,0,0,0,61,2,0,0,0.0,0.0,0.0,1,1,49,57,86.0,2,25,0,1,0,4601e194,Jordi Alba,Barcelona,True
Alavés,Barcelona,1604174400,2,us USA,LB,19-363,22,0,0,0,0,2,1,0,0,29,0,0,0,0.1,0.1,0.0,1,0,23,26,88.5,1,19,3,1,0,5976f83e,Sergiño Dest,Barcelona,False
Alavés,Barcelona,1604174400,15,fr FRA,CB,25-136,45,0,0,0,0,0,0,1,0,62,3,0,0,0.0,0.0,0.3,2,0,51,57,89.5,9,44,3,1,0,4f28a6ff,Clément Lenglet,Barcelona,True
Alavés,Barcelona,1604174400,16,es ESP,"DM,CB",17-341,45,0,0,0,0,0,0,0,0,57,0,0,2,0.0,0.0,0.2,5,0,38,51,74.5,4,35,3,2,1,0d9b2d31,Pedri,Barcelona,False
Alavés,Barcelona,1604174400,3,es ESP,CB,33-272,90,0,0,0,0,2,0,0,0,112,2,2,0,0.2,0.2,0.0,1,0,101,104,97.1,6,65,0,1,1,adfc9123,Gerard Piqué,Barcelona,True
Alavés,Barcelona,1604174400,20,es ESP,RB,28-267,90,0,0,0,0,0,0,0,0,111,2,1,0,0.0,0.0,0.4,7,0,102,110,92.7,6,60,4,0,0,335fa267,Sergi Roberto,Barcelona,True
Alavés,Barcelona,1604174400,13,br BRA,GK,31-104,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,24,24,100.0,1,14,0,0,0,a9dc785c,Neto,Barcelona,True
Real Betis,Elche,1604235600,10,es ESP,FW,28-039,90,0,0,0,0,0,0,0,0,24,1,0,1,0.0,0.0,0.0,0,0,14,16,87.5,1,19,0,1,1,335039a2,Pere Milla,Elche,True
Real Betis,Elche,1604235600,9,ar ARG,FW,24-247,73,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,8,13,61.5,0,13,0,3,3,d49f3e6b,Lucas Boyé,Elche,True
Real Betis,Elche,1604235600,7,es ESP,FW,40-144,17,0,0,0,0,1,1,0,0,8,0,0,0,0.5,0.5,0.0,0,0,6,7,85.7,1,7,0,0,0,03dc5b1f,Nino,Elche,False
Real Betis,Elche,1604235600,3,ar ARG,CM,30-305,45,0,0,0,0,0,0,1,0,25,1,0,1,0.0,0.0,0.0,0,0,18,20,90.0,0,19,1,2,2,3ae7e4ea,Juan Sánchez Miño,Elche,True
Real Betis,Elche,1604235600,23,es ESP,RB,30-027,45,0,0,0,0,1,0,0,0,37,2,1,1,0.0,0.0,0.0,0,0,26,32,81.3,1,25,0,1,1,90f83973,Cifu,Elche,False
Real Betis,Elche,1604235600,4,ar ARG,CM,30-151,73,0,0,0,0,0,0,0,0,61,2,1,0,0.0,0.0,0.0,1,0,46,53,86.8,3,36,1,0,0,b14f755d,Iván Marcone,Elche,True
Real Betis,Elche,1604235600,6,cd COD,CM,26-226,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,0,8,0,0,0,bdc14559,Omenuke Mfulu,Elche,False
Real Betis,Elche,1604235600,14,es ESP,CM,23-307,80,0,0,0,0,0,0,0,0,32,0,2,0,0.0,0.0,0.0,0,0,24,27,88.9,0,24,0,1,0,0b2c8585,Raúl Guti,Elche,True
Real Betis,Elche,1604235600,8,es ESP,CM,31-101,10,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.5,1,0,14,14,100.0,2,15,0,0,0,15781606,Víctor Rodríguez,Elche,False
Real Betis,Elche,1604235600,16,es ESP,LB,31-005,90,0,1,0,0,1,0,0,0,58,3,1,1,0.0,0.0,0.1,2,1,37,44,84.1,1,27,2,5,0,eb82b6f1,Fidel,Elche,True
Real Betis,Elche,1604235600,24,es ESP,CB,24-148,90,0,0,0,0,0,0,0,0,54,1,4,1,0.0,0.0,0.0,0,0,36,43,83.7,4,37,0,0,0,ed3f5f4c,Josema,Elche,True
Real Betis,Elche,1604235600,5,es ESP,CB,32-011,90,0,0,0,0,0,0,0,0,73,1,3,1,0.0,0.0,0.0,0,0,55,61,90.2,2,49,0,0,0,1c2c55fc,Gonzalo Verdú,Elche,True
Real Betis,Elche,1604235600,19,es ESP,CB,33-142,90,0,0,0,0,0,0,0,0,62,1,0,0,0.0,0.0,0.0,2,1,46,56,82.1,3,45,1,0,0,487d9b09,Antonio Barragán,Elche,True
Real Betis,Elche,1604235600,17,es ESP,"RB,CM",30-334,73,1,0,0,0,1,1,0,0,32,0,0,0,0.1,0.1,0.0,0,0,16,25,64.0,2,20,4,5,3,5b28b2f6,Josan,Elche,True
Real Betis,Elche,1604235600,22,ar ARG,CM,27-271,17,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,2,0,11,13,84.6,0,10,1,0,0,a1216563,Emiliano Rigoni,Elche,False
Real Betis,Elche,1604235600,13,es ESP,GK,28-263,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,42,45,93.3,0,26,1,0,0,e4346678,Édgar Badía,Elche,True
Celta Vigo,Real Sociedad,1604242800,9,br BRA,FW,28-344,90,2,0,0,0,3,3,0,0,43,0,0,1,0.9,0.9,0.0,1,0,26,35,74.3,2,26,0,1,1,d87e2cae,Willian José,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,21,es ESP,FW,34-298,78,1,0,0,0,1,1,1,0,56,1,2,0,0.1,0.1,0.1,1,0,38,48,79.2,6,27,1,4,3,e2716bd0,David Silva,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,28,es ESP,FW,20-191,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,1,1,2a8c9f98,Roberto López,Real Sociedad,False
Celta Vigo,Real Sociedad,1604242800,22,es ESP,LM,18-310,70,0,0,0,0,0,0,0,0,34,2,2,1,0.0,0.0,0.0,2,1,17,18,94.4,3,20,1,2,0,200e89e1,Ander Barrenetxea,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,17,es ESP,LM,25-142,20,0,0,0,0,0,0,0,0,9,1,0,1,0.0,0.0,0.0,0,0,3,5,60.0,0,4,0,1,1,ddd5348b,Martín Merquelanz,Real Sociedad,False
Celta Vigo,Real Sociedad,1604242800,14,es ESP,CM,25-247,64,0,0,0,0,0,0,1,0,34,4,2,1,0.0,0.0,0.0,2,0,21,26,80.8,0,16,0,1,0,4c0a6a48,Jon Guridi,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,16,es ESP,CM,23-117,26,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,1,9,12,75.0,1,2,0,0,0,8e48dc61,Ander Guevara,Real Sociedad,False
Celta Vigo,Real Sociedad,1604242800,36,es ESP,CM,21-273,90,0,0,0,0,0,0,1,0,54,2,4,0,0.0,0.0,0.0,0,0,41,45,91.1,2,28,0,0,0,3ee0dd59,Martín Zubimendi,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,10,es ESP,RM,23-194,45,1,0,0,0,4,3,0,0,26,0,0,0,1.0,1.0,0.1,2,1,12,18,66.7,0,15,0,2,0,8c3c640c,Mikel Oyarzabal,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,7,es ESP,RM,28-164,45,0,2,0,0,0,0,0,0,18,3,0,2,0.0,0.0,0.8,2,2,7,12,58.3,0,6,2,0,0,1bda5842,Portu,Real Sociedad,False
Celta Vigo,Real Sociedad,1604242800,12,es ESP,LB,23-077,90,0,1,0,0,0,0,1,0,67,1,1,0,0.0,0.0,0.1,1,1,42,59,71.2,2,28,1,1,1,228b0d9d,Aihen Muñoz,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,15,fr FRA,CB,21-201,90,0,0,0,0,0,0,0,0,55,1,2,2,0.0,0.0,0.0,0,0,40,46,87.0,0,26,0,0,0,76d679c7,Modibo Sagnan,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,24,es ESP,CB,23-356,90,0,0,0,0,1,0,1,0,92,0,3,1,0.1,0.1,0.0,0,0,73,84,86.9,7,49,1,0,0,9a64e67e,Robin Le Normand,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,18,es ESP,RB,24-089,64,0,0,0,0,0,0,0,0,52,1,1,2,0.0,0.0,0.0,1,0,41,47,87.2,4,21,2,0,0,6f5f82c0,Andoni Gorosabel,Real Sociedad,True
Celta Vigo,Real Sociedad,1604242800,33,es ESP,RB,22-275,26,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,1,0,13,19,68.4,2,10,0,1,0,f28876e5,Aritz Arambarri,Real Sociedad,False
Celta Vigo,Real Sociedad,1604242800,1,es ESP,GK,25-222,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,29,37,78.4,0,16,0,0,0,374ee424,Álex Remiro,Real Sociedad,True
Granada,Levante,1604251800,11,es ESP,FW,33-101,59,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,11,14,78.6,2,12,2,0,0,4a478107,José Luis Morales,Levante,True
Granada,Levante,1604251800,7,es ESP,FW,31-300,31,0,0,0,0,2,0,0,0,11,0,0,0,0.1,0.1,0.1,1,0,3,5,60.0,1,5,1,0,0,0a0cc13c,Sergio León,Levante,False
Granada,Levante,1604251800,9,es ESP,FW,29-303,90,0,0,0,0,3,1,0,0,23,0,0,0,0.2,0.2,0.1,4,0,11,18,61.1,1,13,1,2,2,0ae4e09a,Roger Martí,Levante,True
Granada,Levante,1604251800,10,mk MKD,LM,25-122,90,0,1,0,0,5,2,0,0,74,0,0,0,0.2,0.2,0.2,6,2,49,63,77.8,10,43,4,0,0,cac2537b,Enis Bardhi,Levante,True
Granada,Levante,1604251800,22,es ESP,CM,26-304,90,0,0,0,0,2,0,0,0,69,0,1,0,0.1,0.1,0.1,4,0,52,60,86.7,10,33,2,1,0,3902e91b,Gonzalo Melero,Levante,True
Granada,Levante,1604251800,12,mq MTQ,CM,25-020,68,0,0,0,0,0,0,1,0,52,0,0,1,0.0,0.0,0.1,3,0,48,51,94.1,8,36,0,1,1,bbc19252,Mickael Malsa,Levante,True
Granada,Levante,1604251800,5,rs SRB,CM,27-269,22,0,0,0,0,2,0,0,0,24,0,0,0,0.1,0.1,0.0,0,0,18,21,85.7,2,14,1,0,0,b5dd3469,Nemanja Radoja,Levante,False
Granada,Levante,1604251800,16,es ESP,RM,29-223,67,0,0,0,0,3,0,0,0,39,1,0,2,0.1,0.1,0.1,1,0,19,30,63.3,7,23,0,1,0,ecd8c01e,Rubén Rochina,Levante,True
Granada,Levante,1604251800,18,es ESP,RM,23-255,23,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,2,0,11,15,73.3,2,9,1,0,0,38ce1150,Jorge de Frutos,Levante,False
Granada,Levante,1604251800,19,es ESP,LB,28-254,90,0,0,0,0,0,0,0,0,77,3,2,1,0.0,0.0,0.1,6,0,53,72,73.6,8,37,6,1,1,33a61a52,Carlos Clerc,Levante,True
Granada,Levante,1604251800,14,pt POR,CB,26-190,90,1,0,0,0,1,1,1,0,72,3,1,0,0.1,0.1,0.0,1,0,56,63,88.9,12,39,3,0,0,c67cd65c,Rúben Vezo,Levante,True
Granada,Levante,1604251800,15,es ESP,CB,31-363,90,0,0,0,0,0,0,1,0,63,0,3,0,0.0,0.0,0.0,4,0,46,54,85.2,10,37,1,0,0,474ecac8,Sergio Postigo,Levante,True
Granada,Levante,1604251800,20,es ESP,RB,31-152,59,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,1,0,22,28,78.6,2,18,1,0,0,7f4c7c9f,Jorge Miramón,Levante,True
Granada,Levante,1604251800,2,es ESP,RB,26-216,31,0,0,0,0,1,0,0,0,28,1,0,0,0.0,0.0,0.0,2,0,23,25,92.0,3,16,3,1,0,037dbd30,Son,Levante,False
Granada,Levante,1604251800,13,es ESP,GK,29-182,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,19,22,86.4,0,7,0,0,0,a01c3d54,Aitor Fernández,Levante,True
Valencia,Getafe,1604260800,23,co COL,FW,21-195,90,1,0,0,0,4,3,0,0,39,1,0,0,0.7,0.7,0.1,5,0,17,29,58.6,1,21,6,2,1,71b47ab9,Cucho,Getafe,True
Valencia,Getafe,1604260800,10,tr TUR,FW,23-175,72,0,0,0,0,2,0,0,0,27,0,0,0,0.2,0.2,0.4,2,0,17,23,73.9,2,9,0,1,0,f8eca1b6,Enes Ünal,Getafe,True
Valencia,Getafe,1604260800,8,es ESP,FW,30-141,18,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,15,19,78.9,2,12,0,0,0,8e010ff4,Francisco Portillo,Getafe,False
Valencia,Getafe,1604260800,15,es ESP,LM,22-102,90,0,0,0,0,0,0,0,0,62,5,0,0,0.0,0.0,0.5,5,0,43,54,79.6,4,30,3,1,1,1daec722,Marc Cucurella,Getafe,True
Valencia,Getafe,1604260800,18,uy URU,CM,25-032,90,0,0,0,0,2,1,1,0,47,0,1,0,0.0,0.0,0.2,4,1,30,38,78.9,9,26,2,1,1,58afe001,Mauro Arambarri,Getafe,True
Valencia,Getafe,1604260800,20,rs SRB,CM,25-280,53,0,0,0,0,1,0,0,0,28,2,1,0,0.1,0.1,0.0,0,0,17,23,73.9,1,11,2,0,0,00b28772,Nemanja Maksimović,Getafe,True
Valencia,Getafe,1604260800,9,es ESP,CM,33-189,37,1,0,0,0,3,1,0,0,12,0,0,0,0.6,0.6,0.0,1,0,5,7,71.4,1,4,0,0,0,8cfc2f69,Ángel Rodríguez,Getafe,False
Valencia,Getafe,1604260800,12,cm CMR,RM,32-175,53,0,0,0,0,1,0,0,0,33,1,1,0,0.1,0.1,0.0,0,0,16,26,61.5,3,12,0,0,0,97572117,Allan Nyom,Getafe,True
Valencia,Getafe,1604260800,24,es ESP,RM,31-015,37,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,23,27,85.2,9,14,3,0,0,174651c8,David Timor,Getafe,False
Valencia,Getafe,1604260800,17,uy URU,LB,23-001,72,0,0,0,0,2,0,0,0,53,1,2,0,0.7,0.7,0.1,1,0,31,41,75.6,1,20,1,2,1,41c12f75,Mathías Olivera,Getafe,True
Valencia,Getafe,1604260800,7,es ESP,LB,32-008,18,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,02319ad7,Jaime Mata,Getafe,False
Valencia,Getafe,1604260800,3,uy URU,CB,25-196,72,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,32,43,74.4,9,15,1,0,0,e7ab4179,Erick Cabaco,Getafe,True
Valencia,Getafe,1604260800,21,ml MLI,CB,29-164,18,0,0,0,0,1,0,0,0,17,2,0,2,0.3,0.3,0.1,2,1,5,10,50.0,0,10,2,1,0,23c5db70,Abdoulay Diaby,Getafe,False
Valencia,Getafe,1604260800,2,tg TOG,CB,28-306,90,0,0,0,0,0,0,1,0,52,1,2,1,0.0,0.0,0.0,0,0,46,49,93.9,4,31,0,1,1,a4971d84,Djené,Getafe,True
Valencia,Getafe,1604260800,22,uy URU,RB,32-188,89,0,0,0,0,0,0,2,1,79,3,0,0,0.0,0.0,0.1,3,0,48,71,67.6,7,29,3,3,1,ba5004e1,Damián Suárez,Getafe,True
Valencia,Getafe,1604260800,13,es ESP,GK,27-211,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,21,35,60.0,0,20,0,0,0,8f8c6934,David Soria,Getafe,True
Villarreal,Valladolid,1604347200,9,il ISR,FW,24-262,90,0,0,0,0,2,1,0,0,29,0,0,4,0.1,0.1,0.0,2,0,12,18,66.7,1,14,3,2,1,379dc075,Shon Weissman,Valladolid,True
Villarreal,Valladolid,1604347200,10,es ESP,"LW,LM",29-265,77,0,0,0,0,0,0,0,0,31,1,0,3,0.0,0.0,0.0,0,0,21,25,84.0,3,19,1,0,0,7c388b20,Óscar Plano,Valladolid,True
Villarreal,Valladolid,1604347200,19,es ESP,LM,25-300,13,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,2,0,6,8,75.0,2,5,0,0,0,636eae97,Toni Villa,Valladolid,False
Villarreal,Valladolid,1604347200,23,es ESP,RW,25-077,45,0,0,0,0,1,0,0,0,23,1,0,1,0.1,0.1,0.0,0,0,8,15,53.3,1,14,0,2,2,ccaa5728,Waldo Rubio,Valladolid,True
Villarreal,Valladolid,1604347200,16,br BRA,"FW,RW",24-013,45,0,0,0,0,3,0,0,0,17,0,0,1,0.2,0.2,0.0,2,0,6,9,66.7,1,6,2,0,0,ae86d473,Marcos André,Valladolid,False
Villarreal,Valladolid,1604347200,12,cl CHI,"AM,RM",34-280,90,0,0,0,0,1,0,0,0,37,0,0,1,0.1,0.1,0.2,2,0,21,29,72.4,6,24,4,2,1,c90977db,Fabián Orellana,Valladolid,True
Villarreal,Valladolid,1604347200,14,es ESP,"DM,CM",29-185,90,0,0,0,0,1,0,1,0,55,2,1,1,0.0,0.0,0.0,2,0,38,43,88.4,5,31,1,2,1,036bba5f,Rubén Alcaraz,Valladolid,True
Villarreal,Valladolid,1604347200,21,es ESP,"DM,CM",32-096,77,0,0,0,0,0,0,0,0,47,2,0,0,0.0,0.0,0.0,1,0,34,42,81.0,4,22,1,2,1,418f8f61,Míchel,Valladolid,True
Villarreal,Valladolid,1604347200,8,es ESP,CM,23-262,13,0,0,0,0,2,0,0,0,14,0,0,0,0.1,0.1,0.0,0,0,6,10,60.0,0,7,0,2,1,237a3851,Kike Pérez,Valladolid,False
Villarreal,Valladolid,1604347200,3,es ESP,LB,31-186,90,0,0,0,0,0,0,1,0,62,4,0,0,0.0,0.0,0.1,2,0,37,54,68.5,2,34,1,2,2,1a317a1b,Raúl García,Valladolid,True
Villarreal,Valladolid,1604347200,6,es ESP,CB,30-162,90,0,0,0,0,0,0,0,0,41,2,1,0,0.0,0.0,0.0,0,0,27,33,81.8,2,21,0,0,0,f11fe861,Bruno González,Valladolid,True
Villarreal,Valladolid,1604347200,24,es ESP,CB,24-155,90,0,0,0,0,1,0,1,0,37,1,3,1,0.2,0.2,0.0,1,0,22,28,78.6,1,22,0,0,0,b86a64b2,Joaquín Fernández,Valladolid,True
Villarreal,Valladolid,1604347200,2,es ESP,RB,25-272,45,0,0,0,0,0,0,0,0,30,5,0,1,0.0,0.0,0.0,0,0,13,20,65.0,1,9,0,0,0,b7c04927,Luis Pérez,Valladolid,True
Villarreal,Valladolid,1604347200,11,es ESP,RB,27-239,45,0,0,0,0,0,0,0,0,40,2,0,0,0.0,0.0,0.2,4,0,27,38,71.1,3,19,9,1,1,ba5a9545,Pablo Hervías,Valladolid,False
Villarreal,Valladolid,1604347200,1,es ESP,GK,31-304,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,8,23,34.8,0,9,0,0,0,8fae77ea,Jordi Masip,Valladolid,True
Elche,Celta Vigo,1604692800,22,es ESP,FW,24-335,76,1,0,0,0,2,1,0,0,21,1,0,1,0.5,0.5,0.0,0,0,13,16,81.3,2,8,0,0,0,0b90bb97,Santi Mina,Celta Vigo,True
Elche,Celta Vigo,1604692800,32,es ESP,FW,17-191,14,0,0,0,0,0,0,1,0,5,1,0,0,0.0,0.0,0.0,1,0,4,4,100.0,0,5,0,0,0,958d67bb,Miguel Rodríguez,Celta Vigo,False
Elche,Celta Vigo,1604692800,9,es ESP,LM,34-022,90,0,0,0,0,2,1,0,0,40,2,1,1,0.1,0.1,0.0,2,0,23,31,74.2,4,23,0,3,1,b2d0ec1b,Nolito,Celta Vigo,True
Elche,Celta Vigo,1604692800,6,es ESP,CM,26-305,90,0,0,0,0,1,0,1,0,52,2,0,1,0.0,0.0,0.4,4,1,34,42,81.0,7,37,3,1,1,12c50af5,Denis Suárez,Celta Vigo,True
Elche,Celta Vigo,1604692800,23,es ESP,CM,23-304,83,0,0,0,0,2,2,0,0,41,3,1,0,0.8,0.8,0.0,1,0,26,32,81.3,5,33,1,2,0,c9e39d91,Brais Méndez,Celta Vigo,True
Elche,Celta Vigo,1604692800,31,es ESP,CM,18-163,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,2,0,0,0,35a6e5c7,Gabriel Veiga,Celta Vigo,False
Elche,Celta Vigo,1604692800,10,es ESP,RM,33-097,90,0,1,0,0,4,2,1,0,47,0,1,2,0.6,0.6,0.6,8,1,26,33,78.8,5,32,2,3,2,7dcf86f6,Iago Aspas,Celta Vigo,True
Elche,Celta Vigo,1604692800,14,pe PER,DM,25-101,65,0,0,0,0,0,0,0,0,42,2,3,1,0.0,0.0,0.0,0,0,28,35,80.0,3,25,0,2,2,34269bdf,Renato Tapia,Celta Vigo,True
Elche,Celta Vigo,1604692800,8,es ESP,DM,21-277,25,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.0,1,0,14,14,100.0,2,12,0,1,1,ed5c5fa3,Fran Beltrán,Celta Vigo,False
Elche,Celta Vigo,1604692800,15,uy URU,LB,26-108,90,0,0,0,0,1,0,1,0,80,1,3,3,0.0,0.0,0.1,2,0,57,70,81.4,5,42,1,1,1,4cee5954,Lucas Olaza,Celta Vigo,True
Elche,Celta Vigo,1604692800,24,co COL,CB,28-163,90,0,0,0,0,0,0,0,0,73,2,0,1,0.0,0.0,0.0,0,0,61,65,93.8,3,50,0,0,0,b233e8e4,Jeison Murillo,Celta Vigo,True
