home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Spezia,Salernitana,1634389200,29,it ITA,"AM,RW",20-015,73,0,0,0,0,6,1,0,0,43,1,0,0,0.9,0.9,0.1,5,1,14,29,48.3,5,21,1,2,0,0489bb30,Eddie Salcedo,Spezia,True
Spezia,Salernitana,1634389200,17,il ISR,RW,19-269,17,0,1,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,2,2,4,6,66.7,1,4,0,1,1,d697a2d0,Suf Podgoreanu,Spezia,False
Spezia,Salernitana,1634389200,25,it ITA,DM,23-218,90,0,0,0,0,2,1,0,0,65,4,1,2,0.2,0.2,0.1,9,0,43,52,82.7,10,45,4,3,1,957e4c87,Giulio Maggiore,Spezia,True
Spezia,Salernitana,1634389200,8,ua UKR,DM,25-244,90,1,1,0,0,2,1,0,0,63,0,2,0,0.0,0.0,0.1,2,1,41,53,77.4,8,41,2,1,0,9d60028d,Viktor Kovalenko,Spezia,True
Spezia,Salernitana,1634389200,11,gh GHA,LB,27-278,90,0,0,0,0,1,0,1,0,79,3,0,2,0.1,0.1,0.0,1,0,56,65,86.2,7,44,3,1,0,f9758dae,Emmanuel Gyasi,Spezia,True
Spezia,Salernitana,1634389200,43,gr GRE,CB,23-064,90,0,0,0,0,0,0,0,0,65,1,1,2,0.0,0.0,0.0,0,0,47,54,87.0,2,34,1,0,0,cf961d8d,Dimitris Nikolaou,Spezia,True
Spezia,Salernitana,1634389200,15,bg BUL,CB,22-229,90,0,0,0,0,0,0,0,0,55,0,3,4,0.0,0.0,0.1,0,0,29,39,74.4,1,22,0,0,0,d8800a46,Petko Hristov,Spezia,True
Spezia,Salernitana,1634389200,21,es ESP,RB,23-268,90,0,0,0,0,0,0,0,0,83,3,0,2,0.0,0.0,0.1,2,0,52,72,72.2,6,48,5,0,0,eb76987d,Salvador Ferrer,Spezia,True
Spezia,Salernitana,1634389200,94,it ITA,GK,27-213,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,25,40,62.5,0,27,0,0,0,277da414,Ivan Provedel,Spezia,True
Lazio,Internazionale,1634400000,17,it ITA,FW,31-238,90,1,0,1,1,4,2,0,0,32,0,0,0,1.1,0.3,0.0,4,1,12,19,63.2,2,20,4,2,1,4431aed2,Ciro Immobile,Lazio,True
Lazio,Internazionale,1634400000,9,es ESP,LW,34-080,74,0,0,0,0,3,0,0,0,47,0,0,0,0.3,0.3,0.1,4,0,36,41,87.8,1,40,0,2,2,3ca7254a,Pedro,Lazio,True
Lazio,Internazionale,1634400000,20,it ITA,"LM,LW",26-122,16,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,d85c238b,Mattia Zaccagni,Lazio,False
Lazio,Internazionale,1634400000,7,br BRA,RW,28-184,84,1,0,0,0,2,2,1,0,65,2,1,0,0.8,0.8,0.7,9,0,45,50,90.0,3,43,4,7,5,9f1893b9,Felipe Anderson,Lazio,True
Lazio,Internazionale,1634400000,8,ci CIV,RM,29-005,6,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0,fdf4b948,Jean-Daniel Akpa-Akpro,Lazio,False
Lazio,Internazionale,1634400000,88,hr CRO,LM,24-325,65,0,0,0,0,3,2,1,0,28,0,1,0,0.2,0.2,0.0,0,0,19,20,95.0,0,21,0,0,0,80556f08,Toma Bašić,Lazio,True
Lazio,Internazionale,1634400000,10,es ESP,"LM,CM",29-018,25,0,1,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.2,2,1,18,19,94.7,5,17,0,0,0,5294a83f,Luis Alberto,Lazio,False
Lazio,Internazionale,1634400000,6,br BRA,CM,34-280,84,0,0,0,0,1,0,0,0,61,1,0,1,0.0,0.0,0.0,0,0,54,57,94.7,3,41,0,0,0,4c78b5ed,Lucas Leiva,Lazio,True
Lazio,Internazionale,1634400000,32,it ITA,"DM,CM",27-071,6,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,ba3d3bea,Danilo Cataldi,Lazio,False
Lazio,Internazionale,1634400000,21,rs SRB,"RM,CM",26-231,90,1,0,0,0,4,1,1,0,81,4,4,2,0.2,0.2,0.1,7,0,53,65,81.5,4,55,1,0,0,4e6dbac4,Sergej Milinković-Savić,Lazio,True
Lazio,Internazionale,1634400000,23,al ALB,LB,27-238,65,0,0,0,0,0,0,0,0,52,0,1,0,0.0,0.0,0.0,1,0,42,45,93.3,2,39,0,2,1,2f3452eb,Elseid Hysaj,Lazio,True
Lazio,Internazionale,1634400000,29,it ITA,"RB,LB",27-321,25,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,1,8,12,66.7,0,12,2,3,2,02caf6e0,Manuel Lazzari,Lazio,False
Lazio,Internazionale,1634400000,4,es ESP,CB,28-182,90,0,0,0,0,1,0,0,0,88,0,0,0,0.0,0.0,0.0,2,1,78,80,97.5,3,74,0,0,0,f7223718,Patric,Lazio,True
Lazio,Internazionale,1634400000,3,it ITA,CB,24-208,89,0,0,0,0,0,0,0,1,85,2,3,5,0.0,0.0,0.0,0,0,71,73,97.3,0,52,1,0,0,15d0c248,Luiz Felipe,Lazio,True
Lazio,Internazionale,1634400000,77,me MNE,"RB,LB",28-364,90,0,0,0,0,0,0,0,0,82,0,1,0,0.0,0.0,0.0,2,0,72,76,94.7,3,63,4,0,0,d4535821,Adam Marušić,Lazio,True
Lazio,Internazionale,1634400000,25,es ESP,GK,39-046,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,21,28,75.0,0,16,0,0,0,e358587b,Pepe Reina,Lazio,True
Milan,Hellas Verona,1634409900,9,fr FRA,FW,35-016,81,1,0,0,0,2,1,0,0,29,1,0,0,0.2,0.2,0.1,1,0,12,18,66.7,3,6,0,0,0,16ceb862,Olivier Giroud,Milan,True
Milan,Hellas Verona,1634409900,8,it ITA,DM,21-161,9,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,1,1,1,0db169ae,Sandro Tonali,Milan,False
Milan,Hellas Verona,1634409900,12,hr CRO,LW,28-025,35,0,0,0,0,1,0,0,0,23,1,0,0,0.0,0.0,0.2,2,0,10,15,66.7,3,17,4,6,3,536cebe5,Ante Rebić,Milan,True
Milan,Hellas Verona,1634409900,17,pt POR,"LW,LM",22-128,55,0,1,0,0,4,0,0,0,30,0,0,0,0.1,0.1,0.1,2,2,13,20,65.0,5,19,4,0,0,20730eae,Rafael Leão,Milan,False
Milan,Hellas Verona,1634409900,56,be BEL,RW,22-111,45,0,0,0,0,1,1,0,0,21,2,0,0,0.0,0.0,0.0,0,0,11,17,64.7,1,13,0,0,0,ee251371,Alexis Saelemaekers,Milan,True
Milan,Hellas Verona,1634409900,7,es ESP,"RW,RM",26-271,45,0,0,0,0,0,0,0,0,24,1,2,3,0.0,0.0,0.0,3,1,12,16,75.0,2,14,1,0,0,130a7a3f,Samu Castillejo,Milan,False
Milan,Hellas Verona,1634409900,27,it ITA,AM,20-005,45,0,0,0,0,1,0,0,0,17,0,1,0,0.2,0.2,0.1,1,0,6,9,66.7,0,12,2,1,0,801831fe,Daniel Maldini,Milan,True
Milan,Hellas Verona,1634409900,33,ba BIH,"AM,CM",28-009,45,0,0,0,0,0,0,0,0,26,2,0,3,0.0,0.0,0.2,4,0,14,17,82.4,6,13,1,1,0,817c6964,Rade Krunić,Milan,False
Milan,Hellas Verona,1634409900,79,ci CIV,"DM,CM",24-301,90,1,0,1,1,1,1,0,0,45,2,0,0,0.8,0.0,0.0,1,0,33,37,89.2,2,23,0,1,1,05e19d6a,Franck Kessié,Milan,True
Milan,Hellas Verona,1634409900,4,dz ALG,DM,23-319,76,0,0,0,0,0,0,0,0,72,3,2,1,0.0,0.0,0.1,9,0,51,65,78.5,7,33,2,2,2,db092d3b,Ismaël Bennacer,Milan,True
Milan,Hellas Verona,1634409900,11,se SWE,FW,40-013,14,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,0,0,3,4,75.0,1,3,1,0,0,4cde5509,Zlatan Ibrahimović,Milan,False
Milan,Hellas Verona,1634409900,5,sn SEN,LB,24-286,90,0,0,0,0,1,0,1,0,68,3,0,2,0.0,0.0,0.0,3,0,47,61,77.0,4,35,4,2,2,f449640d,Fodé Ballo-Touré,Milan,True
Milan,Hellas Verona,1634409900,13,it ITA,CB,26-277,90,0,0,0,0,0,0,0,0,56,4,1,3,0.0,0.0,0.0,0,0,35,45,77.8,4,24,1,0,0,3ead85f9,Alessio Romagnoli,Milan,True
Milan,Hellas Verona,1634409900,23,eng ENG,CB,23-301,90,0,0,0,0,0,0,0,0,54,6,2,0,0.0,0.0,0.0,1,0,37,39,94.9,4,32,0,1,0,7edfbb8a,Fikayo Tomori,Milan,True
Milan,Hellas Verona,1634409900,2,it ITA,RB,24-314,90,0,0,0,0,4,0,0,0,56,2,1,0,0.2,0.2,0.0,4,1,26,42,61.9,2,23,2,1,1,2146785a,Davide Calabria,Milan,True
Milan,Hellas Verona,1634409900,1,ro ROU,GK,35-249,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,31,43,72.1,0,27,0,0,0,b056e3da,Ciprian Tătărușanu,Milan,True
Cagliari,Sampdoria,1634466600,10,it ITA,FW,29-222,90,2,0,0,0,2,2,0,0,21,0,0,0,0.7,0.7,0.1,3,0,9,13,69.2,1,16,1,3,1,81255c03,João Pedro,Cagliari,True
Cagliari,Sampdoria,1634466600,9,sn SEN,FW,26-223,85,0,1,0,0,2,1,0,0,19,0,0,0,0.2,0.2,0.2,1,1,9,16,56.3,2,11,2,2,1,509a4ccb,Keita Baldé,Cagliari,True
Cagliari,Sampdoria,1634466600,30,it ITA,FW,32-325,5,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,d37b0350,Leonardo Pavoletti,Cagliari,False
Cagliari,Sampdoria,1634466600,29,br BRA,LM,28-039,10,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,2,1,2,5,40.0,1,1,0,0,0,f45f9427,Dalbert Henrique,Cagliari,True
Cagliari,Sampdoria,1634466600,14,it ITA,LM,26-077,80,0,0,0,0,1,0,1,0,31,2,0,1,0.0,0.0,0.1,1,0,16,23,69.6,3,13,1,0,0,7f267d66,Alessandro Deiola,Cagliari,False
Cagliari,Sampdoria,1634466600,16,nl NED,"DM,CM",31-246,90,0,0,0,0,0,0,1,0,50,1,2,2,0.0,0.0,0.0,1,0,30,41,73.2,2,20,0,1,1,ef2e5e1a,Kevin Strootman,Cagliari,True
Cagliari,Sampdoria,1634466600,8,ro ROU,CM,25-147,90,0,0,0,0,3,1,0,0,39,1,0,0,0.1,0.1,0.0,2,1,18,28,64.3,2,17,0,2,0,7fac99d4,Răzvan Marin,Cagliari,True
Cagliari,Sampdoria,1634466600,18,uy URU,RM,25-293,90,0,1,0,0,1,0,0,0,54,2,0,1,0.0,0.0,0.6,5,2,23,40,57.5,3,32,5,1,0,95facda1,Nahitan Nández,Cagliari,True
Cagliari,Sampdoria,1634466600,22,gr GRE,LB,27-360,90,0,0,0,0,0,0,0,0,56,0,0,2,0.0,0.0,0.0,3,0,25,39,64.1,3,23,0,1,0,5efc5389,Charalambos Lykogiannis,Cagliari,True
Cagliari,Sampdoria,1634466600,44,it ITA,CB,20-255,90,0,0,0,0,0,0,1,0,46,1,1,1,0.0,0.0,0.0,0,0,25,31,80.6,2,17,0,0,0,f7e2af2c,Andrea Carboni,Cagliari,True
Cagliari,Sampdoria,1634466600,2,uy URU,CB,35-243,57,0,0,0,0,0,0,0,0,37,2,0,2,0.0,0.0,0.0,0,0,21,28,75.0,1,16,0,1,1,fc4f85b1,Diego Godín,Cagliari,True
Cagliari,Sampdoria,1634466600,23,it ITA,CB,32-067,33,0,0,0,0,0,0,0,0,6,0,1,1,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,7d50454d,Luca Ceppitelli,Cagliari,False
Cagliari,Sampdoria,1634466600,4,uy URU,RB,34-193,90,1,0,0,0,2,1,0,0,60,4,0,1,0.1,0.1,0.0,3,0,31,46,67.4,2,23,0,1,1,e94d79e3,Martín Cáceres,Cagliari,True
Cagliari,Sampdoria,1634466600,28,it ITA,GK,27-111,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,1,15,29,51.7,0,13,0,0,0,f554e29b,Alessio Cragno,Cagliari,True
Genoa,Sassuolo,1634475600,19,mk MKD,"FW,AM",38-082,75,0,0,0,0,1,1,0,0,16,0,0,0,0.1,0.1,0.1,1,0,7,12,58.3,1,18,1,0,0,d711d04f,Goran Pandev,Genoa,True
Genoa,Sassuolo,1634475600,9,ec ECU,FW,33-042,15,0,0,0,0,1,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0,93b891d1,Felipe Caicedo,Genoa,False
Genoa,Sassuolo,1634475600,23,it ITA,FW,30-211,90,1,0,0,0,5,1,1,0,23,0,0,0,0.4,0.4,0.0,4,0,10,16,62.5,3,11,1,2,1,d7d32194,Mattia Destro,Genoa,True
Genoa,Sassuolo,1634475600,65,it ITA,"DM,CM,LM",19-317,90,0,1,0,0,0,0,0,0,63,0,0,1,0.0,0.0,0.1,5,2,44,59,74.6,8,37,3,2,2,e58cbfd5,Nicolò Rovella,Genoa,True
Genoa,Sassuolo,1634475600,47,hr CRO,CM,32-234,45,0,0,0,0,0,0,0,0,25,3,2,0,0.0,0.0,0.1,3,0,15,17,88.2,0,10,0,1,0,e8c930bb,Milan Badelj,Genoa,True
Genoa,Sassuolo,1634475600,91,sl SLE,AM,20-109,45,0,0,0,0,1,0,0,0,19,1,0,0,0.1,0.1,0.2,3,0,7,16,43.8,0,14,2,1,1,f95f49d2,Yayah Kallon,Genoa,False
Genoa,Sassuolo,1634475600,94,fr FRA,"CM,DM,RM",27-228,75,0,0,0,0,1,0,0,0,30,1,0,0,0.0,0.0,0.0,0,0,20,27,74.1,2,17,1,1,1,ef7cd87a,Abdoulaye Touré,Genoa,True
Genoa,Sassuolo,1634475600,11,ch SUI,DM,36-181,15,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,1,0,1,2,50.0,0,0,0,0,0,d3d758d8,Valon Behrami,Genoa,False
Genoa,Sassuolo,1634475600,93,dz ALG,"LB,WB",25-244,90,0,1,0,0,3,0,0,0,58,2,2,0,0.1,0.1,0.1,5,1,29,45,64.4,4,37,3,0,0,b7a5bc86,Mohamed Fares,Genoa,True
Genoa,Sassuolo,1634475600,2,it ITA,WB,28-277,31,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,1,0,6,9,66.7,2,5,1,0,0,0ccac09c,Stefano Sabelli,Genoa,True
Genoa,Sassuolo,1634475600,20,gh GHA,"AM,FW",27-208,59,0,0,0,0,4,1,0,0,31,1,0,1,0.3,0.3,0.1,5,1,15,19,78.9,2,18,2,0,0,7afbd2c3,Caleb Ekuban,Genoa,False
Genoa,Sassuolo,1634475600,4,it ITA,CB,34-291,90,0,0,0,0,1,0,0,0,55,3,2,2,0.0,0.0,0.0,0,0,32,40,80.0,2,28,0,0,0,35dd6d80,Domenico Criscito,Genoa,True
Genoa,Sassuolo,1634475600,15,mx MEX,CB,22-360,90,1,0,0,0,1,1,0,0,52,4,3,1,0.1,0.1,0.0,0,0,35,38,92.1,2,31,0,0,0,5eaed77a,Johan Vásquez,Genoa,True
Genoa,Sassuolo,1634475600,14,it ITA,"CB,RB",27-107,49,0,0,0,0,0,0,1,0,33,3,1,1,0.0,0.0,0.0,0,0,12,22,54.5,2,11,0,0,0,64cd167d,Davide Biraschi,Genoa,True
Genoa,Sassuolo,1634475600,50,it ITA,RB,21-239,41,0,0,0,0,0,0,0,0,27,2,1,0,0.0,0.0,0.0,4,0,20,23,87.0,1,18,2,0,0,247ed022,Andrea Cambiaso,Genoa,False
Genoa,Sassuolo,1634475600,57,it ITA,GK,34-278,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,24,37,64.9,0,22,0,0,0,10dc46f0,Salvatore Sirigu,Genoa,True
Empoli,Atalanta,1634475600,99,it ITA,FW,22-151,90,0,0,0,0,1,1,0,0,30,0,0,0,0.0,0.0,0.0,3,0,13,20,65.0,0,15,3,4,0,08aa9cd1,Andrea Pinamonti,Empoli,True
Empoli,Atalanta,1634475600,8,sct SCO,"LW,RM",25-175,90,0,0,0,0,2,1,0,0,59,0,2,1,0.2,0.2,0.0,3,0,39,52,75.0,7,35,0,0,0,d7918b13,Liam Henderson,Empoli,True
Empoli,Atalanta,1634475600,11,it ITA,RW,27-125,60,1,0,0,0,1,1,0,0,25,1,1,0,0.1,0.1,0.1,0,0,8,10,80.0,1,15,1,1,0,1fca9171,Federico Di Francesco,Empoli,True
Empoli,Atalanta,1634475600,10,al ALB,AM,22-231,30,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,2,0,12,18,66.7,1,16,2,0,0,f42d6c13,Nedim Bajrami,Empoli,False
Empoli,Atalanta,1634475600,27,pl POL,"LM,RM",24-022,60,0,0,0,0,0,0,0,0,38,0,5,0,0.0,0.0,0.0,0,0,21,28,75.0,1,22,1,1,0,4e1d5e59,Szymon Żurkowski,Empoli,True
Empoli,Atalanta,1634475600,9,it ITA,AM,23-287,30,0,0,0,0,3,0,0,0,11,0,0,0,0.2,0.2,0.0,0,0,5,7,71.4,2,5,1,0,0,a4fe8cda,Patrick Cutrone,Empoli,False
Empoli,Atalanta,1634475600,5,si SVN,CM,27-021,90,0,1,0,0,1,0,1,0,59,2,1,2,0.0,0.0,0.1,2,1,45,54,83.3,3,37,0,0,0,92948398,Leo Štulac,Empoli,True
Empoli,Atalanta,1634475600,32,ch SUI,RM,25-267,45,0,0,0,0,0,0,0,0,30,1,1,0,0.0,0.0,0.0,1,0,15,22,68.2,0,20,0,1,0,fa449bba,Nicolas Haas,Empoli,True
Empoli,Atalanta,1634475600,25,it ITA,LM,26-202,45,0,0,0,0,2,1,1,0,26,1,0,2,0.1,0.1,0.1,2,0,15,20,75.0,4,16,3,3,3,d44360be,Filippo Bandinelli,Empoli,False
Empoli,Atalanta,1634475600,3,it ITA,LB,23-205,81,0,0,0,0,0,0,1,0,53,0,0,3,0.0,0.0,0.0,3,1,29,47,61.7,2,29,0,1,1,91d0fabf,Riccardo Marchizza,Empoli,True
Empoli,Atalanta,1634475600,65,it ITA,LB,20-342,9,0,0,0,0,2,0,0,0,8,0,0,0,0.1,0.1,0.0,1,0,4,5,80.0,0,5,0,0,0,0967845b,Fabiano Parisi,Empoli,False
Empoli,Atalanta,1634475600,42,it ITA,CB,19-266,90,0,0,0,0,0,0,0,0,57,1,1,4,0.0,0.0,0.0,1,0,42,46,91.3,0,34,0,1,1,75438a9a,Mattia Viti,Empoli,True
Empoli,Atalanta,1634475600,6,it ITA,CB,31-250,41,0,0,0,0,0,0,0,0,16,0,0,2,0.0,0.0,0.0,0,0,8,14,57.1,0,9,0,1,1,09899de8,Simone Romagnoli,Empoli,True
Empoli,Atalanta,1634475600,26,it ITA,CB,31-273,49,0,0,0,0,0,0,0,0,38,3,1,2,0.0,0.0,0.0,1,0,24,30,80.0,5,21,1,0,0,8cc29864,Lorenzo Tonelli,Empoli,False
Empoli,Atalanta,1634475600,30,si SVN,RB,26-010,90,0,0,0,0,0,0,0,0,77,5,2,3,0.0,0.0,0.0,0,0,46,59,78.0,8,49,6,5,2,13b44b02,Petar Stojanović,Empoli,True
Empoli,Atalanta,1634475600,13,it ITA,GK,25-010,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,28,36,77.8,0,21,0,0,0,77d6fd4d,Guglielmo Vicario,Empoli,True
Udinese,Bologna,1634475600,10,es ESP,"FW,WB",27-218,85,0,0,0,0,1,0,1,0,37,0,0,0,0.0,0.0,0.2,3,0,18,31,58.1,5,24,5,5,4,39583cfd,Gerard Deulofeu,Udinese,True
Udinese,Bologna,1634475600,93,fr FRA,WB,19-238,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,28f66c2e,Brandon Soppy,Udinese,False
Udinese,Bologna,1634475600,9,gw GNB,FW,23-259,90,1,0,0,0,3,1,0,0,27,1,0,2,0.4,0.4,0.0,1,0,8,11,72.7,2,15,2,1,0,ed5c0319,Beto,Udinese,True
Udinese,Bologna,1634475600,6,fr FRA,CM,23-127,90,0,0,0,0,1,0,0,0,37,0,1,3,0.0,0.0,0.0,2,0,26,32,81.3,0,27,2,1,1,22bfb57e,Jean-Victor Makengo,Udinese,True
Udinese,Bologna,1634475600,11,br BRA,CM,26-196,90,0,0,0,0,1,0,0,0,59,1,0,1,0.0,0.0,0.1,2,0,44,51,86.3,5,31,2,2,1,26db8853,Walace,Udinese,True
Udinese,Bologna,1634475600,37,ar ARG,CM,30-283,37,0,0,0,0,0,0,2,1,22,0,0,0,0.0,0.0,0.0,1,0,17,19,89.5,4,15,0,1,0,75f2c59f,Roberto Pereyra,Udinese,True
Udinese,Bologna,1634475600,13,it ITA,WB,18-323,67,0,0,0,0,1,0,0,0,41,1,1,2,0.0,0.0,0.0,3,0,24,27,88.9,1,15,2,3,2,7cd520e8,Destiny Udogie,Udinese,True
Udinese,Bologna,1634475600,23,ar ARG,CM,25-300,23,0,1,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.3,2,1,11,12,91.7,2,9,0,2,2,62437b4f,Ignacio Pussetto,Udinese,False
Udinese,Bologna,1634475600,19,dk DEN,WB,30-238,67,0,0,0,0,1,1,0,0,39,1,1,0,0.2,0.2,0.0,1,0,26,34,76.5,2,12,0,0,0,f91e81c9,Jens Stryger Larsen,Udinese,True
Udinese,Bologna,1634475600,16,ar ARG,WB,23-194,23,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,2,1,10,14,71.4,2,8,0,0,0,23610943,Nahuel Molina,Udinese,False
Udinese,Bologna,1634475600,3,br BRA,CB,26-316,90,0,0,0,0,0,0,0,0,50,1,3,1,0.0,0.0,0.0,0,0,28,44,63.6,6,34,3,0,0,92b4758e,Samir Santos,Udinese,True
Udinese,Bologna,1634475600,17,nl NED,CB,31-166,90,0,0,0,0,1,0,0,0,39,0,1,1,0.1,0.1,0.0,0,0,28,30,93.3,1,21,0,0,0,e33f36d5,Bram Nuytinck,Udinese,True
Udinese,Bologna,1634475600,50,br BRA,CB,25-271,90,0,0,0,0,1,0,0,0,45,3,0,1,0.0,0.0,0.0,0,0,31,34,91.2,0,20,3,0,0,19e4eab9,Rodrigo Becão,Udinese,True
Udinese,Bologna,1634475600,1,it ITA,GK,30-229,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,17,29,58.6,0,11,0,0,0,0d422df7,Marco Silvestri,Udinese,True
Napoli,Torino,1634486400,9,ng NGA,FW,22-292,90,1,0,0,0,3,1,0,0,47,0,0,1,0.3,0.3,0.1,3,0,16,25,64.0,2,28,3,7,4,8c90fd7a,Victor Osimhen,Napoli,True
Napoli,Torino,1634486400,24,it ITA,LW,30-135,70,0,0,0,1,2,0,0,0,47,0,0,0,1.0,0.2,0.0,2,0,23,36,63.9,0,28,3,3,0,2f557579,Lorenzo Insigne,Napoli,True
Napoli,Torino,1634486400,7,mk MKD,LW,22-023,20,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.2,0,0,1,5,20.0,0,3,1,0,0,cf007308,Elif Elmas,Napoli,False
Napoli,Torino,1634486400,21,it ITA,RW,28-075,58,0,0,0,0,1,0,0,0,30,2,0,0,0.0,0.0,0.0,1,0,13,24,54.2,2,20,5,0,0,5e861944,Matteo Politano,Napoli,True
Napoli,Torino,1634486400,11,mx MEX,RW,26-079,30,0,0,0,0,1,0,0,0,11,0,0,1,0.1,0.1,0.0,1,0,5,6,83.3,0,9,1,0,0,a69e4806,Hirving Lozano,Napoli,False
Napoli,Torino,1634486400,5,br BRA,RW,30-129,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,79083382,Juan Jesus,Napoli,False
Napoli,Torino,1634486400,20,pl POL,AM,27-150,70,0,0,0,0,0,0,0,0,36,1,0,0,0.0,0.0,0.1,3,0,30,35,85.7,8,21,0,0,0,a5296e55,Piotr Zieliński,Napoli,True
Napoli,Torino,1634486400,14,be BEL,AM,34-164,20,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,1,1,4,9,44.4,2,6,1,0,0,89b2c8a9,Dries Mertens,Napoli,False
Napoli,Torino,1634486400,8,es ESP,DM,25-197,90,0,0,0,0,0,0,0,0,61,0,4,0,0.0,0.0,0.0,1,0,45,51,88.2,2,27,3,0,0,c0c7ff58,Fabián Ruiz Peña,Napoli,True
Napoli,Torino,1634486400,99,cm CMR,DM,25-335,90,0,0,0,0,1,0,1,0,55,4,2,2,0.1,0.1,0.0,1,0,30,38,78.9,3,24,0,2,1,6bb2c084,Andre-Frank Zambo Anguissa,Napoli,True
Napoli,Torino,1634486400,6,pt POR,LB,30-143,90,0,0,0,0,0,0,0,0,64,0,3,2,0.0,0.0,0.0,1,0,41,56,73.2,5,31,2,0,0,0b5a292a,Mário Rui,Napoli,True
Napoli,Torino,1634486400,26,sn SEN,CB,30-119,90,0,0,0,0,1,1,1,0,51,2,1,2,0.0,0.0,0.0,1,1,29,41,70.7,3,22,1,1,1,da974c7b,Kalidou Koulibaly,Napoli,True
Napoli,Torino,1634486400,13,xk KVX,CB,27-235,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,24,26,92.3,1,18,0,0,0,4b3e1a38,Amir Rrahmani,Napoli,True
Napoli,Torino,1634486400,22,it ITA,RB,28-074,90,0,0,0,0,0,0,0,0,61,2,2,1,0.0,0.0,0.1,2,0,42,48,87.5,4,30,4,4,0,230a2fac,Giovanni Di Lorenzo,Napoli,True
Napoli,Torino,1634486400,25,co COL,GK,33-047,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,0,20,26,76.9,0,15,0,0,0,82b1198a,David Ospina,Napoli,True
Juventus,Roma,1634496300,22,it ITA,FW,23-357,70,0,0,0,0,0,0,0,0,21,1,0,1,0.0,0.0,0.0,1,0,10,15,66.7,0,14,0,1,0,b0f7e36c,Federico Chiesa,Juventus,True
Juventus,Roma,1634496300,44,se SWE,FW,21-175,20,0,0,0,0,0,0,0,0,9,1,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,8,3,1,1,df3cda47,Dejan Kulusevski,Juventus,False
Juventus,Roma,1634496300,18,it ITA,FW,21-231,70,1,0,0,0,2,1,0,0,21,0,0,1,0.8,0.8,0.0,1,0,10,15,66.7,0,10,2,1,1,3d50bcdb,Moise Kean,Juventus,True
Juventus,Roma,1634496300,9,es ESP,FW,28-359,20,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,2,10,1,0,0,129af0db,Álvaro Morata,Juventus,False
Juventus,Roma,1634496300,20,it ITA,LM,27-243,74,0,0,0,0,2,1,0,0,29,2,0,1,0.2,0.2,0.0,1,0,17,21,81.0,3,20,2,0,0,ee93c1a9,Federico Bernardeschi,Juventus,True
